pub,"tavern consisting of a building with a bar and public rooms; often provides light meals"
puffer,"delicacy that is highly dangerous because of a potent nerve poison in ovaries and liver","any of numerous marine fishes whose elongated spiny body can inflate itself with water or air to form a globe; several species contain a potent nerve poison; closely related to spiny puffers"
pufferies
puffers,"delicacy that is highly dangerous because of a potent nerve poison in ovaries and liver","any of numerous marine fishes whose elongated spiny body can inflate itself with water or air to form a globe; several species contain a potent nerve poison; closely related to spiny puffers"
puffery,"a flattering commendation (especially when used for promotional purposes)"
puffier,"being puffed out; used of hair style or clothing; "a bouffant skirt"","abnormally distended especially by fluids or gas; "hungry children with bloated stomachs"; "he had a grossly distended stomach"; "eyes with puffed (or puffy) lids"; "swollen hands"; "tumescent tissue"; "puffy tumid flesh"","blowing in puffs or short intermittent blasts; "puffy off-shore winds"; "gusty winds ""
puffiest,"being puffed out; used of hair style or clothing; "a bouffant skirt"","abnormally distended especially by fluids or gas; "hungry children with bloated stomachs"; "he had a grossly distended stomach"; "eyes with puffed (or puffy) lids"; "swollen hands"; "tumescent tissue"; "puffy tumid flesh"","blowing in puffs or short intermittent blasts; "puffy off-shore winds"; "gusty winds ""
puffily
puffin,"any of two genera of northern seabirds having short necks and brightly colored compressed bills"
puffing,"blowing tobacco smoke out into the air; "they smoked up the room with their ceaseless puffing"","an act of forcible exhalation"
puffins,"any of two genera of northern seabirds having short necks and brightly colored compressed bills"
puffs,"a short light gust of air","a light inflated pastry or puff shell","exaggerated praise (as for promotional purposes)","bedding made of two layers of cloth filled with stuffing and stitched together","a soft spherical object made from fluffy fibers; for applying powder to the skin","thick cushion used as a seat","a slow inhalation (as of tobacco smoke); "he took a puff on his pipe"; "he took a drag on his cigarette and expelled the smoke slowly"","forceful exhalation through the nose or mouth; "he gave his nose a loud blow"; "he blew out all the candles with a single puff"","smoke and exhale strongly; "puff a cigar"; "whiff a pipe"","suck in or take (air); "draw a deep breath"; "draw on a cigarette"","breathe noisily, as when one is exhausted; "The runners reached the finish line, panting heavily"","make proud or conceited; "The sudden fame puffed her ego"","praise extravagantly; "The critics puffed up this Broadway production"","speak in a blustering or scornful manner; "A puffing kind of man"","to swell or cause to enlarge, "Her faced puffed up from the drugs"; "puffed out chests"","blow hard and loudly; "he huffed and puffed as he made his way up the mountain"","gathered for protruding fullness; "puff sleeves""
puffy,"being puffed out; used of hair style or clothing; "a bouffant skirt"","abnormally distended especially by fluids or gas; "hungry children with bloated stomachs"; "he had a grossly distended stomach"; "eyes with puffed (or puffy) lids"; "swollen hands"; "tumescent tissue"; "puffy tumid flesh"","blowing in puffs or short intermittent blasts; "puffy off-shore winds"; "gusty winds ""
pug,"small compact smooth-coated breed of Asiatic origin having a tightly curled tail and broad flat wrinkled muzzle"
pugaree
pugarees
puggaree
puggarees
pugged
puggier
puggiest
pugging
puggish
puggree
puggrees
puggries
puggry
puggy
pugh
pugilism,"fighting with the fists"
pugilisms,"fighting with the fists"
pugilist,"someone who fights with his fists for sport"
pugilistic,"of or relating to pugilism or pugilists; "a pugilistic career""
pugilists,"someone who fights with his fists for sport"
pugmark
pugmarks
pugnacious,"tough and callous by virtue of experience","ready and able to resort to force or violence; "pugnacious spirits...lamented that there was so little prospect of an exhilarating disturbance"- Herman Melville; "they were rough and determined fighting men""
pugree
pugrees
pugs,"small compact smooth-coated breed of Asiatic origin having a tightly curled tail and broad flat wrinkled muzzle"
puisne
puisnes
puissant,"powerful"
puke,"a person who is deemed to be despicable or contemptible; "only a rotter would do that"; "kill the rat"; "throw the bum out"; "you cowardly little pukes!"; "the British call a contemptible person a `git'"","the matter ejected in vomiting","eject the contents of the stomach through the mouth; "After drinking too much, the students vomited"; "He purged continuously"; "The patient regurgitated the food we gave him last night""
puked
pukes,"a person who is deemed to be despicable or contemptible; "only a rotter would do that"; "kill the rat"; "throw the bum out"; "you cowardly little pukes!"; "the British call a contemptible person a `git'"","the matter ejected in vomiting","eject the contents of the stomach through the mouth; "After drinking too much, the students vomited"; "He purged continuously"; "The patient regurgitated the food we gave him last night""
puking,"the reflex act of ejecting the contents of the stomach through the mouth"
pukka,"absolutely first class and genuine; "pukka sahib"; "pukka quarters with a swarm of servants""
pul,"100 puls equal 1 afghani in Afghanistan"
pulchritude,"physical beauty (especially of a woman)"
pulchritudes,"physical beauty (especially of a woman)"
pulchritudinous,"used of persons only; having great physical beauty; "pulchritudinous movie stars""
pule,"cry weakly or softly; "she wailed with pain""
puled
puler
pulers
pules,"cry weakly or softly; "she wailed with pain""
puli,"100 puls equal 1 afghani in Afghanistan"
pulicene
pulicide
pulicides
pulik
puling
pulingly
pulings
pulis,"100 puls equal 1 afghani in Afghanistan"
pull,"the act of pulling; applying force to move something toward or with you; "the pull up the hill had him breathing harder"; "his strenuous pulling strained his back"","the force used in pulling; "the pull of the moon"; "the pull of the current"","special advantage or influence; "the chairman's nephew has a lot of pull"","a device used for pulling something; "he grabbed the pull and opened the drawer"","a sharp strain on muscles or ligaments; "the wrench to his knee occurred as he fell"; "he was sidelined with a hamstring pull"","a slow inhalation (as of tobacco smoke); "he took a puff on his pipe"; "he took a drag on his cigarette and expelled the smoke slowly"","a sustained effort; "it was a long pull but we made it"","cause to move by pulling; "draw a wagon"; "pull a sled"","direct toward itself or oneself by means of some psychological power or physical attributes; "Her good looks attract the stares of many men"; "The ad pulled in many potential customers"; "This pianist pulls huge crowds"; "The store owner was happy that the ad drew in many new customers"","move into a certain direction; "the car pulls to the right"","apply force so as to cause motion towards the source of the motion; "Pull the rope"; "Pull the handle towards you"; "pull the string gently"; "pull the trigger of the gun"; "pull your knees towards your chin"","perform an act, usually with a negative connotation; "perpetrate a crime"; "pull a bank robbery"","bring, take, or pull out of a container or from under a cover; "draw a weapon"; "pull out a gun"; "The mugger pulled a knife on his victim"","steer into a certain direction; "pull one's horse to a stand"; "Pull the car over"","strain abnormally; "I pulled a muscle in my leg when I jumped up"; "The athlete pulled a tendon in the competition"","cause to move in a certain direction by exerting a force upon, either physically or in an abstract sense; "A declining dollar pulled down the export figures for the last quarter"","operate when rowing a boat; "pull the oars"","rein in to keep from winning a race; "pull a horse"","tear or be torn violently; "The curtain ripped from top to bottom"; "pull the cooked chicken into strips"","hit in the direction that the player is facing when carrying through the swing; "pull the ball"","strip of feathers; "pull a chicken"; "pluck the capon"","remove, usually with some force or effort; also used in an abstract sense; "pull weeds"; "extract a bad tooth"; "take out a splinter"; "extract information from the telegram"","take sides with; align oneself with; show strong sympathy for; "We all rooted for the home team"; "I'm pulling for the underdog"; "Are you siding with the defender of the title?"","take away; "pull the old soup cans from the supermarket shelf""
pullback,"a device (as a decorative loop of cord or fabric) for holding or drawing something back; "the draperies were drawn to the sides by pullbacks"","(military) the act of pulling back (especially an orderly withdrawal of troops); "the pullback is expected to be over 25,000 troops""
pullbacks,"a device (as a decorative loop of cord or fabric) for holding or drawing something back; "the draperies were drawn to the sides by pullbacks"","(military) the act of pulling back (especially an orderly withdrawal of troops); "the pullback is expected to be over 25,000 troops""
pulled
puller,"someone who applies force so as to cause motion toward herself or himself","someone who pulls or tugs or drags in an effort to move something"
pullers,"someone who applies force so as to cause motion toward herself or himself","someone who pulls or tugs or drags in an effort to move something"
pullet,"flesh of a medium-sized young chicken suitable for frying","young hen usually less than a year old"
pullets,"flesh of a medium-sized young chicken suitable for frying","young hen usually less than a year old"
pulley,"a simple machine consisting of a wheel with a groove in which a rope can run to change the direction or point of application of a force applied to the rope"
pulleys,"a simple machine consisting of a wheel with a groove in which a rope can run to change the direction or point of application of a force applied to the rope"
pulling,"the act of pulling; applying force to move something toward or with you; "the pull up the hill had him breathing harder"; "his strenuous pulling strained his back""
pullman,"luxurious passenger car; for day or night travel"
pullmans,"luxurious passenger car; for day or night travel"
pullout,"to break off a military action with an enemy"
pullouts,"to break off a military action with an enemy"
pullover,"a sweater that is put on by pulling it over the head"
pullovers,"a sweater that is put on by pulling it over the head"
pulls,"the act of pulling; applying force to move something toward or with you; "the pull up the hill had him breathing harder"; "his strenuous pulling strained his back"","the force used in pulling; "the pull of the moon"; "the pull of the current"","special advantage or influence; "the chairman's nephew has a lot of pull"","a device used for pulling something; "he grabbed the pull and opened the drawer"","a sharp strain on muscles or ligaments; "the wrench to his knee occurred as he fell"; "he was sidelined with a hamstring pull"","a slow inhalation (as of tobacco smoke); "he took a puff on his pipe"; "he took a drag on his cigarette and expelled the smoke slowly"","a sustained effort; "it was a long pull but we made it"","cause to move by pulling; "draw a wagon"; "pull a sled"","direct toward itself or oneself by means of some psychological power or physical attributes; "Her good looks attract the stares of many men"; "The ad pulled in many potential customers"; "This pianist pulls huge crowds"; "The store owner was happy that the ad drew in many new customers"","move into a certain direction; "the car pulls to the right"","apply force so as to cause motion towards the source of the motion; "Pull the rope"; "Pull the handle towards you"; "pull the string gently"; "pull the trigger of the gun"; "pull your knees towards your chin"","perform an act, usually with a negative connotation; "perpetrate a crime"; "pull a bank robbery"","bring, take, or pull out of a container or from under a cover; "draw a weapon"; "pull out a gun"; "The mugger pulled a knife on his victim"","steer into a certain direction; "pull one's horse to a stand"; "Pull the car over"","strain abnormally; "I pulled a muscle in my leg when I jumped up"; "The athlete pulled a tendon in the competition"","cause to move in a certain direction by exerting a force upon, either physically or in an abstract sense; "A declining dollar pulled down the export figures for the last quarter"","operate when rowing a boat; "pull the oars"","rein in to keep from winning a race; "pull a horse"","tear or be torn violently; "The curtain ripped from top to bottom"; "pull the cooked chicken into strips"","hit in the direction that the player is facing when carrying through the swing; "pull the ball"","strip of feathers; "pull a chicken"; "pluck the capon"","remove, usually with some force or effort; also used in an abstract sense; "pull weeds"; "extract a bad tooth"; "take out a splinter"; "extract information from the telegram"","take sides with; align oneself with; show strong sympathy for; "We all rooted for the home team"; "I'm pulling for the underdog"; "Are you siding with the defender of the title?"","take away; "pull the old soup cans from the supermarket shelf""
pulmonary,"relating to or affecting the lungs; "pulmonary disease""
pulmonic,"relating to or affecting the lungs; "pulmonary disease""
pulmotor
pulmotors
pulp,"any soft or soggy mass; "he pounded it to a pulp"","a soft moist part of a fruit","a mixture of cellulose fibers","an inexpensive magazine printed on poor quality paper","the soft inner part of a tooth","remove the pulp from, as from a fruit","reduce to pulp; "pulp fruit"; "pulp wood""
pulpal
pulpally
pulped
pulper
pulpier,"like a pulp or overripe; not having stiffness"
pulpiest,"like a pulp or overripe; not having stiffness"
pulpily
pulping
pulpit,"a platform raised above the surrounding level to give prominence to the person on it"
pulpital
pulpits,"a platform raised above the surrounding level to give prominence to the person on it"
pulpless
pulpous
pulps,"any soft or soggy mass; "he pounded it to a pulp"","a soft moist part of a fruit","a mixture of cellulose fibers","an inexpensive magazine printed on poor quality paper","the soft inner part of a tooth","remove the pulp from, as from a fruit","reduce to pulp; "pulp fruit"; "pulp wood""
pulpwood,"softwood used to make paper"
pulpwoods,"softwood used to make paper"
pulpy,"like a pulp or overripe; not having stiffness"
pulque,"fermented Mexican drink from juice of various agave plants especially the maguey"
pulques,"fermented Mexican drink from juice of various agave plants especially the maguey"
puls,"100 puls equal 1 afghani in Afghanistan"
pulsant
pulsar,"a degenerate neutron star; small and extremely dense; rotates very fast and emits regular pulses of polarized radiation"
pulsars,"a degenerate neutron star; small and extremely dense; rotates very fast and emits regular pulses of polarized radiation"
pulsate,"expand and contract rhythmically; beat rhythmically; "The baby's heart was pulsating again after the surgeon massaged it"","move with or as if with a regular alternating motion; "the city pulsated with music and excitement"","produce or modulate (as electromagnetic waves) in the form of short bursts or pulses or cause an apparatus to produce pulses; "pulse waves"; "a transmitter pulsed by an electronic tube""
pulsated
pulsates,"expand and contract rhythmically; beat rhythmically; "The baby's heart was pulsating again after the surgeon massaged it"","move with or as if with a regular alternating motion; "the city pulsated with music and excitement"","produce or modulate (as electromagnetic waves) in the form of short bursts or pulses or cause an apparatus to produce pulses; "pulse waves"; "a transmitter pulsed by an electronic tube""
pulsating
pulsation,"(electronics) a sharp transient wave in the normal electrical state (or a series of such transients); "the pulsations seemed to be coming from a star"","a periodically recurring phenomenon that alternately increases and decreases some quantity","the rhythmic contraction and expansion of the arteries with each beat of the heart; "he could feel the beat of her heart""
pulsations,"(electronics) a sharp transient wave in the normal electrical state (or a series of such transients); "the pulsations seemed to be coming from a star"","a periodically recurring phenomenon that alternately increases and decreases some quantity","the rhythmic contraction and expansion of the arteries with each beat of the heart; "he could feel the beat of her heart""
pulsator
pulsators
pulse,"(electronics) a sharp transient wave in the normal electrical state (or a series of such transients); "the pulsations seemed to be coming from a star"","the rhythmic contraction and expansion of the arteries with each beat of the heart; "he could feel the beat of her heart"","the rate at which the heart beats; usually measured to obtain a quick evaluation of a person's health","edible seeds of various pod-bearing plants (peas or beans or lentils etc.)","expand and contract rhythmically; beat rhythmically; "The baby's heart was pulsating again after the surgeon massaged it"","produce or modulate (as electromagnetic waves) in the form of short bursts or pulses or cause an apparatus to produce pulses; "pulse waves"; "a transmitter pulsed by an electronic tube"","drive by or as if by pulsation; "A soft breeze pulsed the air""
pulsed
pulsejet
pulsejets
pulser
pulsers
pulses,"(electronics) a sharp transient wave in the normal electrical state (or a series of such transients); "the pulsations seemed to be coming from a star"","the rhythmic contraction and expansion of the arteries with each beat of the heart; "he could feel the beat of her heart"","the rate at which the heart beats; usually measured to obtain a quick evaluation of a person's health","edible seeds of various pod-bearing plants (peas or beans or lentils etc.)","expand and contract rhythmically; beat rhythmically; "The baby's heart was pulsating again after the surgeon massaged it"","produce or modulate (as electromagnetic waves) in the form of short bursts or pulses or cause an apparatus to produce pulses; "pulse waves"; "a transmitter pulsed by an electronic tube"","drive by or as if by pulsation; "A soft breeze pulsed the air""
pulsing,"(electronics) a sharp transient wave in the normal electrical state (or a series of such transients); "the pulsations seemed to be coming from a star""
pulsion
pulsions
pulsojet
pulsojets
pulverize,"make into a powder by breaking up or cause to become dust; "pulverize the grains"","destroy completely; "the wrecking ball demolished the building"; "demolish your enemies"; "pulverize the rebellion before it gets out of hand"","become powder or dust; "When it was blown up, the building powderized""
pulverized,"consisting of fine particles; "powdered cellulose"; "powdery snow"; "pulverized sugar is prepared from granulated sugar by grinding""
pulverizes,"make into a powder by breaking up or cause to become dust; "pulverize the grains"","destroy completely; "the wrecking ball demolished the building"; "demolish your enemies"; "pulverize the rebellion before it gets out of hand"","become powder or dust; "When it was blown up, the building powderized""
pulverizing
pulvilli
pulvinar
pulvini
pulvinus
puma,"large American feline resembling a lion"
pumas,"large American feline resembling a lion"
pumelo
pumelos
pumice,"a light glass formed on the surface of some lavas; used as an abrasive","rub with pumice, in order to clean or to smoothen"
pumiced
pumicer
pumicers
pumices,"a light glass formed on the surface of some lavas; used as an abrasive","rub with pumice, in order to clean or to smoothen"
pumicing
pumicite
pumicites
pummel,"strike, usually with the fist; "The pedestrians pummeled the demonstrators""
pummeled
pummeling
pummelled,"strike, usually with the fist; "The pedestrians pummeled the demonstrators""
pummelling,"strike, usually with the fist; "The pedestrians pummeled the demonstrators""
pummels,"strike, usually with the fist; "The pedestrians pummeled the demonstrators""
pump,"a mechanical device that moves fluid or gas by pressure or suction","the hollow muscular organ located behind the sternum and between the lungs; its rhythmic contractions move the blood through the body; "he stood still, his heart thumping wildly"","a low-cut shoe without fastenings","operate like a pump; move up and down, like a handle or a pedal; "pump the gas pedal"","deliver forth; "pump bullets into the dummy"","draw or pour with a pump","supply in great quantities; "Pump money into a project"","flow intermittently","move up and down; "The athlete pumps weights in the gym"","raise (gases or fluids) with a pump","question persistently; "She pumped the witnesses for information""
pumped,"tense with excitement and enthusiasm as from a rush of adrenaline; "we were really pumped up for the race"; "he was so pumped he couldn't sleep""
pumper
pumpernickel,"bread made of coarse rye flour"
pumpernickels,"bread made of coarse rye flour"
pumpers
pumping
pumpkin,"a coarse vine widely cultivated for its large pulpy round orange fruit with firm orange skin and numerous seeds; subspecies of Cucurbita pepo include the summer squashes and a few autumn squashes","usually large pulpy deep-yellow round fruit of the squash family maturing in late summer or early autumn"
pumpkins,"a coarse vine widely cultivated for its large pulpy round orange fruit with firm orange skin and numerous seeds; subspecies of Cucurbita pepo include the summer squashes and a few autumn squashes","usually large pulpy deep-yellow round fruit of the squash family maturing in late summer or early autumn"
pumpless
pumplike
pumps,"a mechanical device that moves fluid or gas by pressure or suction","the hollow muscular organ located behind the sternum and between the lungs; its rhythmic contractions move the blood through the body; "he stood still, his heart thumping wildly"","a low-cut shoe without fastenings","operate like a pump; move up and down, like a handle or a pedal; "pump the gas pedal"","deliver forth; "pump bullets into the dummy"","draw or pour with a pump","supply in great quantities; "Pump money into a project"","flow intermittently","move up and down; "The athlete pumps weights in the gym"","raise (gases or fluids) with a pump","question persistently; "She pumped the witnesses for information""
pun,"a humorous play on words; "I do it for the pun of it"; "his constant punning irritated her"","make a play on words; "Japanese like to pun--their language is well suited to punning""
puna
punas
punch,"(boxing) a blow with the fist; "I gave him a clout on his nose"","an iced mixed drink usually containing alcohol and prepared for multiple servings; normally served in a punch bowl","a tool for making holes or indentations","deliver a quick blow to; "he punched me in the stomach"","drive forcibly as if by a punch; "the nail punched through the wall"","make a hole into or between, as for ease of separation; "perforate the sheets of paper""
punched
puncheon
puncheons
puncher,"a hired hand who tends cattle and performs other duties on horseback","someone who delivers punches","a tool for making holes or indentations"
punchers,"a hired hand who tends cattle and performs other duties on horseback","someone who delivers punches","a tool for making holes or indentations"
punches
punchier
punchiest
punching
punchy
punctate
punctilious,"marked by precise accordance with details; "meticulous research"; "punctilious in his attention to rules of etiquette""
punctual,"acting or arriving or performed exactly at the time appointed; "she expected guests to be punctual at meals"; "he is not a particularly punctual person"; "punctual payment""
punctualities
punctuality,"the quality or habit of adhering to an appointed time"
punctually,"at the proper time; "she was duly apprised of the raise""
punctuate,"insert punctuation marks into","to stress, single out as important; "Dr. Jones emphasizes exercise in addition to a change in diet"","interrupt periodically; "Her sharp questions punctuated the speaker's drone""
punctuated
punctuates,"insert punctuation marks into","to stress, single out as important; "Dr. Jones emphasizes exercise in addition to a change in diet"","interrupt periodically; "Her sharp questions punctuated the speaker's drone""
punctuating
punctuation,"something that makes repeated and regular interruptions or divisions","the marks used to clarify meaning by indicating separation of words into sentences and clauses and phrases","the use of certain marks to clarify meaning of written material by grouping words grammatically into sentences and clauses and phrases"
puncture,"loss of air pressure in a tire when a hole is made by some sharp object","a small hole made by a sharp object","the act of puncturing or perforating","pierce with a pointed object; make a hole into; "puncture a tire"","make by piercing; "puncture a hole"","reduce or lessen the size or importance of; "The bad review of his work deflated his self-confidence"","cause to lose air pressure or collapse by piercing; "puncture an air balloon"","be pierced or punctured; "The tire punctured""
punctured,"having a hole cut through; "pierced ears"; "a perforated eardrum"; "a punctured balloon""
punctures,"loss of air pressure in a tire when a hole is made by some sharp object","a small hole made by a sharp object","the act of puncturing or perforating","pierce with a pointed object; make a hole into; "puncture a tire"","make by piercing; "puncture a hole"","reduce or lessen the size or importance of; "The bad review of his work deflated his self-confidence"","cause to lose air pressure or collapse by piercing; "puncture an air balloon"","be pierced or punctured; "The tire punctured""
puncturing
pundit,"someone who has been admitted to membership in a scholarly field"
punditic
punditries
punditry
pundits,"someone who has been admitted to membership in a scholarly field"
pung,"a one-horse sleigh consisting of a box on runners"
pungencies
pungency,"wit having a sharp and caustic quality; "he commented with typical pungency"; "the bite of satire"","a strong odor or taste property; "the pungency of mustard"; "the sulfurous bite of garlic"; "the sharpness of strange spices"; "the raciness of the wine""
pungent,"strong and sharp;"the pungent taste of radishes"; "the acrid smell of burning rubber"","capable of wounding; "a barbed compliment"; "a biting aphorism"; "pungent satire""
pungently,"with pungency; in a pungent manner; "he wrote pungently about his contemporaries"","with a pungent taste or smell; "the soup was pungently flavored""
pungs,"a one-horse sleigh consisting of a box on runners"
punier,"inferior in strength or significance; "a puny physique"; "puny excuses"","(used especially of persons) of inferior size"
puniest,"inferior in strength or significance; "a puny physique"; "puny excuses"","(used especially of persons) of inferior size"
punily,"in a puny manner"
puniness,"the quality of being unimportant and petty or frivolous","smallness of stature"
puninesses
