aubade
augmented,"added to or made greater in amount or number or strength; "his augmented renown"; "a greatly augmented collection of books""
augmenting
augments,"enlarge or increase; "The recent speech of the president augmented tensions in the Near East"","grow or intensify; "The pressure augmented""
augur,"(ancient Rome) a religious official who interpreted omens to guide public policy","indicate by signs; "These signs bode bad news"","predict from an omen"
augural
augured
augurer
augurers
auguries
auguring
augurs,"(ancient Rome) a religious official who interpreted omens to guide public policy","indicate by signs; "These signs bode bad news"","predict from an omen"
augury,"an event that is experienced as indicating important things to come; "he hoped it was an augury"; "it was a sign from God""
august,"the month following July and preceding September","of or befitting a lord; "heir to a lordly fortune"; "of august lineage"","profoundly honored; "revered holy men""
auguster
augustest
augustly
auk,"black-and-white short-necked web-footed diving bird of northern seas"
auklet,"any of several small auks of the northern Pacific coasts"
auklets,"any of several small auks of the northern Pacific coasts"
auks,"black-and-white short-necked web-footed diving bird of northern seas"
auld,"a Scottish word; "auld lang syne""
aulder
auldest
aulic
aunt,"the sister of your father or mother; the wife of your uncle"
aunthood
aunthoods
auntie,"the sister of your father or mother; the wife of your uncle"
aunties,"the sister of your father or mother; the wife of your uncle"
auntlier
auntliest
auntlike
auntly
aunts,"the sister of your father or mother; the wife of your uncle"
aunty,"the sister of your father or mother; the wife of your uncle"
aura,"a sensation (as of a cold breeze or bright light) that precedes the onset of certain disorders such as a migraine attack or epileptic seizure","an indication of radiant light drawn around the head of a saint","a distinctive but intangible quality surrounding a person or thing; "an air of mystery"; "the house had a neglected air"; "an atmosphere of defeat pervaded the candidate's headquarters"; "the place had an aura of romance""
aurae,"a sensation (as of a cold breeze or bright light) that precedes the onset of certain disorders such as a migraine attack or epileptic seizure","an indication of radiant light drawn around the head of a saint","a distinctive but intangible quality surrounding a person or thing; "an air of mystery"; "the house had a neglected air"; "an atmosphere of defeat pervaded the candidate's headquarters"; "the place had an aura of romance""
aural,"of or pertaining to hearing or the ear; "an animal with a very sensitive aural apparatus"","relating to or characterized by an aura; "various aural effects that precede a migraine headache""
aurally,"with regard to sound or the ear; "the new musical was visually and aurally appealing""
aurar,"100 aurar equal 1 krona in Iceland"
auras,"a sensation (as of a cold breeze or bright light) that precedes the onset of certain disorders such as a migraine attack or epileptic seizure","an indication of radiant light drawn around the head of a saint","a distinctive but intangible quality surrounding a person or thing; "an air of mystery"; "the house had a neglected air"; "an atmosphere of defeat pervaded the candidate's headquarters"; "the place had an aura of romance""
aurate
aurated
aureate,"elaborately or excessively ornamented; "flamboyant handwriting"; "the senator's florid speech"","having the deep slightly brownish color of gold; "long aureate (or golden) hair"; "a gold carpet""
aurei
aureola
aureolae
aureolas
aureole,"the outermost region of the sun's atmosphere; visible as a white halo during a solar eclipse","an indication of radiant light drawn around the head of a saint"
aureoled
aureoles,"the outermost region of the sun's atmosphere; visible as a white halo during a solar eclipse","an indication of radiant light drawn around the head of a saint"
aureoling
aures
aureus
auric,"of or relating to or containing or derived from gold"
auricle,"a small conical pouch projecting from the upper anterior part of each atrium of the heart","the externally visible cartilaginous structure of the external ear"
auricled
auricles,"a small conical pouch projecting from the upper anterior part of each atrium of the heart","the externally visible cartilaginous structure of the external ear"
auricula,"yellow-flowered primrose native to Alps; commonly cultivated","a pouch projecting from the top front of each atrium of the heart"
auriculae,"yellow-flowered primrose native to Alps; commonly cultivated","a pouch projecting from the top front of each atrium of the heart"
auriculas,"yellow-flowered primrose native to Alps; commonly cultivated","a pouch projecting from the top front of each atrium of the heart"
auriform,"having a shape resembling an ear"
auris
aurist
aurists
aurochs,"European bison having a smaller and higher head than the North American bison","large recently extinct long-horned European wild ox; considered one of the ancestors of domestic cattle"
aurochses
aurora,"the first light of day; "we got up before dawn"; "they talked until morning"","an atmospheric phenomenon consisting of bands of light caused by charged solar particles following the earth's magnetic lines of force","(Roman mythology) goddess of the dawn; counterpart of Greek Eos"
aurorae,"the first light of day; "we got up before dawn"; "they talked until morning"","an atmospheric phenomenon consisting of bands of light caused by charged solar particles following the earth's magnetic lines of force","(Roman mythology) goddess of the dawn; counterpart of Greek Eos"
auroral,"of or relating to the atmospheric phenomenon auroras; "a prominent green line in the spectrum of the auroras is called the `auroral line'"","characteristic of the dawn; "a dim auroral glow""
auroras,"the first light of day; "we got up before dawn"; "they talked until morning"","an atmospheric phenomenon consisting of bands of light caused by charged solar particles following the earth's magnetic lines of force","(Roman mythology) goddess of the dawn; counterpart of Greek Eos"
aurorean,"characteristic of the dawn; "a dim auroral glow""
aurous,"of or relating to or containing or derived from gold"
aurum
aurums
auscultation,"listening to sounds within the body (usually with a stethoscope)"
auscultations,"listening to sounds within the body (usually with a stethoscope)"
auspex,"(ancient Rome) a religious official who interpreted omens to guide public policy"
auspice,"a favorable omen"
auspices,"kindly endorsement and guidance; "the tournament was held under the auspices of the city council""
auspicious,"auguring favorable circumstances and good luck; "an auspicious beginning for the campaign""
austere,"severely simple; "a stark interior"","of a stern or strict bearing or demeanor; forbidding in aspect; "an austere expression"; "a stern face"","practicing great self-denial; "Be systematically ascetic...do...something for no other reason than that you would rather not do it"- William James; "a desert nomad's austere life"; "a spartan diet"; "a spartan existence""
austerer
austerest
austerities
austerity,"the trait of great self-denial (especially refraining from worldly pleasures)"
austral,"the basic unit of money in Argentina; equal to 100 centavos","of the south or coming from the south; "sailed the austral seas""
autacoid,"any physiologically active internal secretion especially one of uncertain classification"
autacoids,"any physiologically active internal secretion especially one of uncertain classification"
autarchies
autarchy,"economic independence as a national policy","a political system governed by a single individual"
autarkic,"of countries; not relying on imports"
autarkies
autarkik
autarky,"economic independence as a national policy"
autecism
autecisms
authentic,"conforming to fact and therefore worthy of belief; "an authentic account by an eyewitness"; "reliable information"","not counterfeit or copied; "an authentic signature"; "a bona fide manuscript"; "an unquestionable antique"; "photographs taken in a veritable bull ring""
authentically,"genuinely; with authority; "it is authentically British""
authenticate,"establish the authenticity of something"
authenticated,"established as genuine"
authenticates,"establish the authenticity of something"
authenticating
authentication,"a mark on an article of trade to indicate its origin and authenticity","validating the authenticity of something or someone"
authentications,"a mark on an article of trade to indicate its origin and authenticity","validating the authenticity of something or someone"
authenticities
authenticity,"undisputed credibility"
author,"writes (books or stories or articles or the like) professionally (for pay)","someone who originates or causes or initiates something; "he was the generator of several complaints"","be the author of; "She authored this play""
authored
authoress,"a woman author"
authoresses
authoring
authoritarian,"a person who behaves in a tyrannical manner; "my boss is a dictator who makes everyone work overtime"","characteristic of an absolute ruler or absolute rule; having absolute sovereignty; "an authoritarian regime"; "autocratic government"; "despotic rulers"; "a dictatorial rule that lasted for the duration of the war"; "a tyrannical government"","expecting unquestioning obedience; "the timid child of authoritarian parents"; "insufferably overbearing behavior toward the waiter""
authoritative,"having authority or ascendancy or influence; "an important official"; "the captain's authoritative manner"","of recognized authority or excellence; "the definitive work on Greece"; "classical methods of navigation"","sanctioned by established authority; "an authoritative communique"; "the authorized biography""
authoritatively,"in an authoritative and magisterial manner; "she spoke authoritatively""
authorities,"the organization that is the governing authority of a political unit; "the government reduced taxes"; "the matter was referred to higher authorities""
authority,"the power or right to give orders or make decisions; "he has the authority to issue warrants"; "deputies are given authorization to make arrests"; "a place of potency in the state"","(usually plural) persons who exercise (administrative) control over others; "the authorities have issued a curfew"","an expert whose views are taken as definitive; "he is an authority on corporate law"","freedom from doubt; belief in yourself and your abilities; "his assurance in his superiority did not make him popular"; "after that failure he lost his confidence"; "she spoke with authority"","an administrative unit of government; "the Central Intelligence Agency"; "the Census Bureau"; "Office of Management and Budget"; "Tennessee Valley Authority"","official permission or approval; "authority for the program was renewed several times"","an authoritative written work; "this book is the final authority on the life of Milton""
authorization,"a document giving an official instruction or command","the power or right to give orders or make decisions; "he has the authority to issue warrants"; "deputies are given authorization to make arrests"; "a place of potency in the state"","official permission or approval; "authority for the program was renewed several times"","the act of conferring legality or sanction or formal warrant"
authorizations,"a document giving an official instruction or command","the power or right to give orders or make decisions; "he has the authority to issue warrants"; "deputies are given authorization to make arrests"; "a place of potency in the state"","official permission or approval; "authority for the program was renewed several times"","the act of conferring legality or sanction or formal warrant"
authorize,"grant authorization or clearance for; "Clear the manuscript for publication"; "The rock star never authorized this slanderous biography"","give or delegate power or authority to; "She authorized her assistant to sign the papers""
authorized,"endowed with authority","sanctioned by established authority; "an authoritative communique"; "the authorized biography""
authorizes,"grant authorization or clearance for; "Clear the manuscript for publication"; "The rock star never authorized this slanderous biography"","give or delegate power or authority to; "She authorized her assistant to sign the papers""
authorizing
authors,"writes (books or stories or articles or the like) professionally (for pay)","someone who originates or causes or initiates something; "he was the generator of several complaints"","be the author of; "She authored this play""
authorship,"the act of creating written works; "writing was a form of therapy for him"; "it was a matter of disputed authorship"","the act of initiating a new idea or theory or writing; "the authorship of the theory is disputed""
authorships,"the act of creating written works; "writing was a form of therapy for him"; "it was a matter of disputed authorship"","the act of initiating a new idea or theory or writing; "the authorship of the theory is disputed""
autism,"(psychiatry) an abnormal absorption with the self; marked by communication disorders and short attention span and inability to treat others as people"
autisms,"(psychiatry) an abnormal absorption with the self; marked by communication disorders and short attention span and inability to treat others as people"
autistic,"characteristic of or affected with autism; "autistic behavior"; "autistic children""
auto,"a motor vehicle with four wheels; usually propelled by an internal combustion engine; "he needs a car to get to work""
autobahn,"an expressway in a German-speaking country"
autobahnen
autobahns,"an expressway in a German-speaking country"
autobiographer,"someone who writes their own biography"
autobiographers,"someone who writes their own biography"
autobiographical,"of or relating to or characteristic of an autobiographer; "he seldom suppressed his autobiographical tendencies"","relating to or in the style of an autobiography; "they compiled an autobiographical history of the movement""
autobiographies
autobiography,"a biography of yourself"
autobus,"a vehicle carrying many passengers; used for public transport; "he always rode the bus to work""
autobuses
autobusses
autocade
autocades
autocoid,"any physiologically active internal secretion especially one of uncertain classification"
autocoids,"any physiologically active internal secretion especially one of uncertain classification"
autocracies
autocracy,"a political system governed by a single individual","a political theory favoring unlimited authority by a single individual"
autocrat,"a cruel and oppressive dictator"
autocratic,"offensively self-assured or given to exercising usually unwarranted power; "an autocratic person"; "autocratic behavior"; "a bossy way of ordering others around"; "a rather aggressive and dominating character"; "managed the employees in an aloof magisterial way"; "a swaggering peremptory manner"","characteristic of an absolute ruler or absolute rule; having absolute sovereignty; "an authoritarian regime"; "autocratic government"; "despotic rulers"; "a dictatorial rule that lasted for the duration of the war"; "a tyrannical government""
autocratically,"in an overbearingly domineering manner; as a dictator; "this manager acts dictatorially toward his colleagues"","in an autocratic manner; "the Czars ruled Russia autocratically""
autocrats,"a cruel and oppressive dictator"
autodyne
autodynes
autoed
autogamies
autogamy,"self-fertilization in plants"
autogenies
autogeny,"a hypothetical organic phenomenon by which living organisms are created from nonliving matter"
autogiro,"an aircraft that is supported in flight by unpowered rotating horizontal wings (or blades); forward propulsion is provided by a conventional propeller"
autogiros,"an aircraft that is supported in flight by unpowered rotating horizontal wings (or blades); forward propulsion is provided by a conventional propeller"
autograph,"something written by one's own hand","a person's own signature","mark with one's signature; "The author autographed his book""
autographed,"bearing an autograph; "an autographed copy of his latest book""
autographing
autographs,"something written by one's own hand","a person's own signature","mark with one's signature; "The author autographed his book""
autogyro,"an aircraft that is supported in flight by unpowered rotating horizontal wings (or blades); forward propulsion is provided by a conventional propeller"
autogyros,"an aircraft that is supported in flight by unpowered rotating horizontal wings (or blades); forward propulsion is provided by a conventional propeller"
autoing
autolyze
autolyzed
autolyzes
autolyzing
automata,"someone who acts or responds in a mechanical or apathetic way; "only an automaton wouldn't have noticed"","a mechanism that can move automatically"
automate,"make automatic or control or operate automatically; "automatize the production"; "automate the movement of the robot""
automateable
automated,"operated by automation; "an automated stoker""
automates,"make automatic or control or operate automatically; "automatize the production"; "automate the movement of the robot""
automatic,"light machine gun","a pistol that will keep firing until the ammunition is gone or the trigger is released","operating with minimal human intervention; independent of external control; "automatic transmission"; "a budget deficit that caused automatic spending cuts"","resembling the unthinking functioning of a machine; "an automatic `thank you'"; "machinelike efficiency"","without volition or conscious control; "the automatic shrinking of the pupils of the eye in strong light"; "a reflex knee jerk"; "sneezing is reflexive""
automatically,"in a reflex manner; "he answered automatically"","in a mechanical manner; by a mechanism; "this door opens mechanically""
automating
automation,"the act of implementing the control of equipment with advanced technology; usually involving electronic hardware; "automation replaces human workers by machines"","the condition of being automatically operated or controlled; "automation increases productivity"","equipment used to achieve automatic control or operation; "this factory floor is a showcase for automation and robotic equipment""
automations,"the act of implementing the control of equipment with advanced technology; usually involving electronic hardware; "automation replaces human workers by machines"","the condition of being automatically operated or controlled; "automation increases productivity"","equipment used to achieve automatic control or operation; "this factory floor is a showcase for automation and robotic equipment""
automaton,"someone who acts or responds in a mechanical or apathetic way; "only an automaton wouldn't have noticed"","a mechanism that can move automatically"
automatons,"someone who acts or responds in a mechanical or apathetic way; "only an automaton wouldn't have noticed"","a mechanism that can move automatically"
automobile,"a motor vehicle with four wheels; usually propelled by an internal combustion engine; "he needs a car to get to work"","travel in an automobile"
automobiles,"a motor vehicle with four wheels; usually propelled by an internal combustion engine; "he needs a car to get to work"","travel in an automobile"
automotive,"of or relating to motor vehicles; "automotive supplies"","containing within itself the means of propulsion or movement; "a self-propelled vehicle""
autonomies
autonomous,"(of political bodies) not controlled by outside forces; "an autonomous judiciary"; "a sovereign state"","existing as an independent entity; "the partitioning of India created two separate and autonomous jute economies"","(of persons) free from external control and constraint in e.g. action and judgment"
autonomously
autonomy,"immunity from arbitrary exercise of authority: political independence","personal independence"
autopsic
autopsied
autopsies
autopsy,"an examination and dissection of a dead body to determine cause of death or the changes produced by disease","perform an autopsy on a dead body; do a post-mortem"
autopsying
autos,"a motor vehicle with four wheels; usually propelled by an internal combustion engine; "he needs a car to get to work""
autosome,"any chromosome that is not a sex chromosome; appear in pairs in body cells but as single chromosomes in spermatozoa"
autosomes,"any chromosome that is not a sex chromosome; appear in pairs in body cells but as single chromosomes in spermatozoa"
autotomies
autotomy,"spontaneous removal or casting off of a body part (as the tail of a lizard or claw of a lobster) especially when the organism is injured or under attack"
autotype,"process for producing permanent prints in a carbon pigment","an exact copy or reproduction"
autotypes,"process for producing permanent prints in a carbon pigment","an exact copy or reproduction"
autotypies
autotypy,"process for producing permanent prints in a carbon pigment"
autumn,"the season when the leaves fall from the trees; "in the fall of 1973""
autumnal,"of or characteristic of or occurring in autumn; "the autumnal equinox"; "autumnal fruits"","characteristic of late maturity verging on decline; "a serene autumnal mood""
autumns,"the season when the leaves fall from the trees; "in the fall of 1973""
autunite
autunites
auxeses
auxesis,"growth from increase in cell size without cell division"
auxetic,"of or relating to growth by auxesis"
auxetics,"of or relating to growth by auxesis"
auxiliaries
auxiliary,"someone who acts as assistant","functioning in a supporting capacity; "the main library and its auxiliary branches"","furnishing added support; "an ancillary pump"; "an adjuvant discipline to forms of mysticism"; "The mind and emotions are auxiliary to each other""
auxin,"a plant hormone that promotes root formation and bud growth"
auxinic,"relating to or containing auxins"
auxins,"a plant hormone that promotes root formation and bud growth"
