goa,"a state of southwestern India; a former Portuguese colony"
god,"the supernatural being conceived as the perfect and omnipotent and omniscient originator and ruler of the universe; the object of worship in monotheistic religions","any supernatural being worshipped as controlling some part of the world or some aspect of life or who is the personification of a force","a man of such superior qualities that he seems like a deity to other people; "he was a god among men"","a material effigy that is worshipped; "thou shalt not make unto thee any graven image"; "money was his god""
godchild,"an infant who is sponsored by an adult (the godparent) at baptism"
godchildren,"an infant who is sponsored by an adult (the godparent) at baptism"
goddam,"expletives used informally as intensifiers; "he's a blasted idiot"; "it's a blamed shame"; "a blame cold winter"; "not a blessed dime"; "I'll be damned (or blessed or darned or goddamned) if I'll do any such thing"; "he's a damn (or goddam or goddamned) fool"; "a deuced idiot"; "an infernal nuisance"","extremely; "you are goddamn right!""
goddammed
goddamming
goddamn,"used as expletives; "oh, damn (or goddamn)!"","expletives used informally as intensifiers; "he's a blasted idiot"; "it's a blamed shame"; "a blame cold winter"; "not a blessed dime"; "I'll be damned (or blessed or darned or goddamned) if I'll do any such thing"; "he's a damn (or goddam or goddamned) fool"; "a deuced idiot"; "an infernal nuisance"","extremely; "you are goddamn right!""
goddamned,"expletives used informally as intensifiers; "he's a blasted idiot"; "it's a blamed shame"; "a blame cold winter"; "not a blessed dime"; "I'll be damned (or blessed or darned or goddamned) if I'll do any such thing"; "he's a damn (or goddam or goddamned) fool"; "a deuced idiot"; "an infernal nuisance"","extremely; "you are goddamn right!""
goddamning
goddamns,"used as expletives; "oh, damn (or goddamn)!"","expletives used informally as intensifiers; "he's a blasted idiot"; "it's a blamed shame"; "a blame cold winter"; "not a blessed dime"; "I'll be damned (or blessed or darned or goddamned) if I'll do any such thing"; "he's a damn (or goddam or goddamned) fool"; "a deuced idiot"; "an infernal nuisance"","extremely; "you are goddamn right!""
goddams,"expletives used informally as intensifiers; "he's a blasted idiot"; "it's a blamed shame"; "a blame cold winter"; "not a blessed dime"; "I'll be damned (or blessed or darned or goddamned) if I'll do any such thing"; "he's a damn (or goddam or goddamned) fool"; "a deuced idiot"; "an infernal nuisance"","extremely; "you are goddamn right!""
goddaughter,"a female godchild"
goddaughters,"a female godchild"
godded
goddess,"a female deity"
goddesses
godding
godfather,"any man who serves as a sponsor for a child at baptism","someone having a relation analogous to that of a male sponsor to his godchild"
godfathers,"any man who serves as a sponsor for a child at baptism","someone having a relation analogous to that of a male sponsor to his godchild"
godhead,"terms referring to the Judeo-Christian God"
godheads,"terms referring to the Judeo-Christian God"
godhood
godhoods
godless,"not revering god"
godlessness,"the doctrine or belief that there is no God","impiety by virtue of not being a godly person"
godlessnesses
godlier,"showing great reverence for god; "a godly man"; "leading a godly life"","emanating from God; "divine judgment"; "divine guidance"; "everything is black or white...satanic or godly"-Saturday Review"
godliest,"showing great reverence for god; "a godly man"; "leading a godly life"","emanating from God; "divine judgment"; "divine guidance"; "everything is black or white...satanic or godly"-Saturday Review"
godlike,"appropriate to or befitting a god; "the divine strength of Achilles"; "a man of godlike sagacity"; "man must play God for he has acquired certain godlike powers"-R.H.Roveref","being or having the nature of a god; "the custom of killing the divine king upon any serious failure of his...powers"-J.G.Frazier; "the divine will"; "the divine capacity for love"; "'Tis wise to learn; 'tis God-like to create"-J.G.Saxe"
godlily
godling
godlings
godly,"showing great reverence for god; "a godly man"; "leading a godly life"","emanating from God; "divine judgment"; "divine guidance"; "everything is black or white...satanic or godly"-Saturday Review"
godmother,"any woman who serves as a sponsor for a child at baptism"
godmothers,"any woman who serves as a sponsor for a child at baptism"
godown,"(in India and Malaysia) a warehouse"
godowns,"(in India and Malaysia) a warehouse"
godparent,"a person who sponsors someone (the godchild) at baptism"
godparents,"a person who sponsors someone (the godchild) at baptism"
godroon
godroons
gods,"the supernatural being conceived as the perfect and omnipotent and omniscient originator and ruler of the universe; the object of worship in monotheistic religions","any supernatural being worshipped as controlling some part of the world or some aspect of life or who is the personification of a force","a man of such superior qualities that he seems like a deity to other people; "he was a god among men"","a material effigy that is worshipped; "thou shalt not make unto thee any graven image"; "money was his god""
godsend,"a sudden happening that brings good fortune (as a sudden opportunity to make money); "the demand for testing has created a boom for those unregulated laboratories where boxes of specimen jars are processed like an assembly line""
godsends,"a sudden happening that brings good fortune (as a sudden opportunity to make money); "the demand for testing has created a boom for those unregulated laboratories where boxes of specimen jars are processed like an assembly line""
godship
godships
godson,"a male godchild"
godsons,"a male godchild"
godwit,"large wading bird that resembles a curlew; has a long slightly upturned bill"
godwits,"large wading bird that resembles a curlew; has a long slightly upturned bill"
goer,"someone who leaves"
goers,"someone who leaves"
goes,"a time for working (after which you will be relieved by someone else); "it's my go"; "a spell of work"","street names for methylenedioxymethamphetamine","a usually brief attempt; "he took a crack at it"; "I gave it a whirl"","a board game for two players who place counters on a grid; the object is to surround and so capture the opponent's counters"
goethite,"a red or yellow or brown mineral; an oxide of iron that is a common constituent of rust"
goethites,"a red or yellow or brown mineral; an oxide of iron that is a common constituent of rust"
goffer,"a zealously energetic person (especially a salesman)","an iron used to press pleats and ridges","an ornamental frill made by pressing pleats","make wavy with a heated goffering iron; "goffer the trim of the dress""
goffered
goffering
goffers,"a zealously energetic person (especially a salesman)","an iron used to press pleats and ridges","an ornamental frill made by pressing pleats","make wavy with a heated goffering iron; "goffer the trim of the dress""
goggle,"look with amazement; look stupidly"
goggled
goggler
gogglers
goggles,"tight-fitting spectacles worn to protect the eyes","look with amazement; look stupidly"
gogglier
goggliest
goggling
goggly
goglet
goglets
gogo
gogos
going,"the act of departing","euphemistic expressions for death; "thousands mourned his passing"","advancing toward a goal; "persuading him was easy going"; "the proposal faces tough sledding"","in full operation; "a going concern""
goings,"the act of departing","euphemistic expressions for death; "thousands mourned his passing"","advancing toward a goal; "persuading him was easy going"; "the proposal faces tough sledding"","in full operation; "a going concern""
goiter,"abnormally enlarged thyroid gland; can result from underproduction or overproduction of hormone or from a deficiency of iodine in the diet"
goiters,"abnormally enlarged thyroid gland; can result from underproduction or overproduction of hormone or from a deficiency of iodine in the diet"
goitre,"abnormally enlarged thyroid gland; can result from underproduction or overproduction of hormone or from a deficiency of iodine in the diet"
goitres,"abnormally enlarged thyroid gland; can result from underproduction or overproduction of hormone or from a deficiency of iodine in the diet"
goitrous
golconda,"a source of great wealth (especially a mine)"
golcondas,"a source of great wealth (especially a mine)"
gold,"coins made of gold","a deep yellow color; "an amber light illuminated the room"; "he admired the gold of her hair"","a soft yellow malleable ductile (trivalent and univalent) metallic element; occurs mainly as nuggets in rocks and alluvial deposits; does not react with most chemicals but is attacked by chlorine and aqua regia","great wealth; "Whilst that for which all virtue now is sold, and almost every vice--almighty gold"--Ben Jonson","something likened to the metal in brightness or preciousness or superiority etc.; "the child was as good as gold"; "she has a heart of gold"","made from or covered with gold; "gold coins"; "the gold dome of the Capitol"; "the golden calf"; "gilded icons"","having the deep slightly brownish color of gold; "long aureate (or golden) hair"; "a gold carpet""
goldarn
goldarns
goldbrick,"a soldier who performs his duties without proper care or effort","an idle worthless person","a brick-shaped block that looks like gold but is not","anything that is supposed to be valuable but turns out to be worthless","deprive of by deceit; "He swindled me out of my inheritance"; "She defrauded the customers who trusted her"; "the cashier gypped me when he gave me too little change"","avoid (one's assigned duties); "The derelict soldier shirked his duties""
goldbricked
goldbricking,"the evasion of work or duty"
goldbricks,"a soldier who performs his duties without proper care or effort","an idle worthless person","a brick-shaped block that looks like gold but is not","anything that is supposed to be valuable but turns out to be worthless","deprive of by deceit; "He swindled me out of my inheritance"; "She defrauded the customers who trusted her"; "the cashier gypped me when he gave me too little change"","avoid (one's assigned duties); "The derelict soldier shirked his duties""
goldbug
goldbugs
golden,"having the deep slightly brownish color of gold; "long aureate (or golden) hair"; "a gold carpet"","marked by peace and prosperity; "a golden era"; "the halcyon days of the clipper trade"","made from or covered with gold; "gold coins"; "the gold dome of the Capitol"; "the golden calf"; "gilded icons"","supremely favored; "golden lads and girls all must / like chimney sweepers come to dust"","suggestive of gold; "a golden voice"","presaging or likely to bring good luck; "a favorable time to ask for a raise"; "lucky stars"; "a prosperous moment to make a decision""
goldener
goldenest
goldenly
goldenrod,"any of numerous chiefly summer-blooming and fall-blooming North American plants especially of the genus Solidago"
golder
goldest
goldeye
goldeyes
goldfinch,"American finch whose male has yellow body plumage in summer","small European finch having a crimson face and yellow-and-black wings"
goldfinches
goldfish,"small golden or orange-red freshwater fishes of Eurasia used as pond or aquarium fishes"
goldfishes,"small golden or orange-red freshwater fishes of Eurasia used as pond or aquarium fishes"
golds,"coins made of gold","a deep yellow color; "an amber light illuminated the room"; "he admired the gold of her hair"","a soft yellow malleable ductile (trivalent and univalent) metallic element; occurs mainly as nuggets in rocks and alluvial deposits; does not react with most chemicals but is attacked by chlorine and aqua regia","great wealth; "Whilst that for which all virtue now is sold, and almost every vice--almighty gold"--Ben Jonson","something likened to the metal in brightness or preciousness or superiority etc.; "the child was as good as gold"; "she has a heart of gold"","made from or covered with gold; "gold coins"; "the gold dome of the Capitol"; "the golden calf"; "gilded icons"","having the deep slightly brownish color of gold; "long aureate (or golden) hair"; "a gold carpet""
goldsmith,"an artisan who makes jewelry and other objects out of gold","Irish writer of novels and poetry and plays and essays (1728-1774)"
goldstein
goldurn
goldurns
golem,"(Jewish folklore) an artificially created human being that is given life by supernatural means","a mechanism that can move automatically"
golems,"(Jewish folklore) an artificially created human being that is given life by supernatural means","a mechanism that can move automatically"
golf,"a game played on a large open course with 9 or 18 holes; the object is use as few strokes as possible in playing all the holes","play golf"
golfed
golfer,"someone who plays the game of golf"
golfers,"someone who plays the game of golf"
golfing,"playing golf; "he goes south every winter for the golfing""
golfings,"playing golf; "he goes south every winter for the golfing""
golfs,"a game played on a large open course with 9 or 18 holes; the object is use as few strokes as possible in playing all the holes","play golf"
golgotha,"a hill near Jerusalem where Jesus was crucified"
golgothas,"a hill near Jerusalem where Jesus was crucified"
goliard,"a wandering scholar in medieval Europe; famed for intemperance and riotous behavior and the composition of satirical and ribald Latin songs"
goliards,"a wandering scholar in medieval Europe; famed for intemperance and riotous behavior and the composition of satirical and ribald Latin songs"
golliwog,"a grotesque black doll"
golliwogs,"a grotesque black doll"
golly
golosh,"a waterproof overshoe that protects shoes from water or snow"
goloshes
gombo
gombos
gombroon
gombroons
gomeral
gomerals
gomerel
gomerels
gomeril
gomerils
gomuti,"Malaysian feather palm with base densely clothed with fibers; yields a sweet sap used in wine and trunk pith yields sago"
gomutis,"Malaysian feather palm with base densely clothed with fibers; yields a sweet sap used in wine and trunk pith yields sago"
gonad,"a gland in which gametes (sex cells) are produced"
gonadal,"of or relating to the gonads; "gonadal hormones""
gonadial
gonadic
gonads,"a gland in which gametes (sex cells) are produced"
gondola,"a low flat-bottomed freight car with fixed sides but no roof","long narrow flat-bottomed boat propelled by sculling; traditionally used on canals of Venice","the compartment that is suspended from an airship and that carries personnel and the cargo and the power plant"
gondolas,"a low flat-bottomed freight car with fixed sides but no roof","long narrow flat-bottomed boat propelled by sculling; traditionally used on canals of Venice","the compartment that is suspended from an airship and that carries personnel and the cargo and the power plant"
gondolier,"a (Venetian) boatman who propels a gondola"
gondoliers,"a (Venetian) boatman who propels a gondola"
gone,"change location; move, travel, or proceed, also metaphorically; "How fast does your new car go?"; "We travelled from Rome to Naples by bus"; "The policemen went from door to door looking for the suspect"; "The soldiers moved towards the city in an attempt to take it before night fell"; "news travelled fast"","follow a procedure or take a course; "We should go farther in this matter"; "She went through a lot of trouble"; "go about the world in a certain manner"; "Messages must go through diplomatic channels"","move away from a place into another direction; "Go away before I start to cry"; "The train departs at noon"","enter or assume a certain state or condition; "He became annoyed when he heard the bad news"; "It must be getting more serious"; "her face went red with anger"; "She went into ecstasy"; "Get going!"","be awarded; be allotted; "The first prize goes to Mary"; "Her money went on clothes"","have a particular form; "the story or argument runs as follows"; "as the saying goes..."","stretch out over a distance, space, time, or scope; run or extend between two points or beyond a certain point; "Service runs all the way to Cranbury"; "His knowledge doesn't go very far"; "My memory extends back to my fourth year of life"; "The facts extend beyond a consideration of her personal assets"","follow a certain course; "The inauguration went well"; "how did your interview go?"","be abolished or discarded; "These ugly billboards have to go!"; "These luxuries all had to go under the Khmer Rouge"","be or continue to be in a certain condition; "The children went hungry that day"","make a certain noise or sound; "She went `Mmmmm'"; "The gun went `bang'"","perform as expected when applied; "The washing machine won't go unless it's plugged in"; "Does this old car still run well?"; "This old radio doesn't work anymore"","to be spent or finished; "The money had gone after a few days"; "Gas is running low at the gas stations in the Midwest"","progress by being changed; "The speech has to go through several more drafts"; "run through your presentation before the meeting"","continue to live through hardship or adversity; "We went without water and food for 3 days"; "These superstitions survive in the backwaters of America"; "The race car driver lived through several very serious accidents"; "how long can a person last without food and water?"","pass, fare, or elapse; of a certain state of affairs or action; "How is it going?"; "The day went well until I got your call"","pass from physical life and lose all bodily attributes and functions necessary to sustain life; "She died from cancer"; "The children perished in the fire"; "The patient went peacefully"; "The old guy kicked the bucket at the age of 102"","be in the right place or situation; "Where do these books belong?"; "Let's put health care where it belongs--under the control of the government"; "Where do these books go?"","be ranked or compare; "This violinist is as good as Juilliard-trained violinists go"","begin or set in motion; "I start at eight in the morning"; "Ready, set, go!"","have a turn; make one's move in a game; "Can I go now?"","be contained in; "How many times does 18 go into 54?"","be sounded, played, or expressed; "How does this song go again?"","blend or harmonize; "This flavor will blend with those in your dish"; "This sofa won't go with the chairs"","lead, extend, or afford access; "This door goes to the basement"; "The road runs South"","be the right size or shape; fit correctly or as desired; "This piece won't fit into the puzzle"","go through in search of something; search through someone's belongings in an unauthorized way; "Who rifled through my desk drawers?"","be spent; "All my money went for food and rent"","give support (to) or make a choice (of) one out of a group or number; "I plumped for the losing candidates"","stop operating or functioning; "The engine finally went"; "The car died on the road"; "The bus we travelled in broke down on the way to town"; "The coffee maker broke"; "The engine failed on the way to town"; "her eyesight went after the accident"","destroyed or killed; "we are gone geese"","dead; "he is deceased"; "our dear departed friend"","well in the past; former; "bygone days"; "dreams of foregone times"; "sweet memories of gone summers"; "relics of a departed era"","no longer retained; "gone with the wind""
goneness
gonenesses
goner,"a person in desperate straits; someone doomed; "I'm a goner if this plan doesn't work"; "one mistake and you're toast""
goners,"a person in desperate straits; someone doomed; "I'm a goner if this plan doesn't work"; "one mistake and you're toast""
gonfalon
gonfalons
gonfanon
gonfanons
gong,"a percussion instrument consisting of a metal plate that is struck with a softheaded drumstick","a percussion instrument consisting of a set of tuned bells that are struck with a hammer; used as an orchestral instrument","sound a gong"
gonged
gonging
gonglike
gongs,"a percussion instrument consisting of a metal plate that is struck with a softheaded drumstick","a percussion instrument consisting of a set of tuned bells that are struck with a hammer; used as an orchestral instrument","sound a gong"
gonia,"the craniometric point on either side at the apex of the lower jaw"
gonidia
gonidial
gonidic
gonidium
gonif,"(Yiddish) a thief or dishonest person or scoundrel (often used as a general term of abuse)"
gonifs,"(Yiddish) a thief or dishonest person or scoundrel (often used as a general term of abuse)"
gonion,"the craniometric point on either side at the apex of the lower jaw"
gonium
gonocyte
gonocytes
gonof
gonofs
gonoph
gonophs
gonopore
gonopores
gonorrhea,"a common venereal disease caused by the bacterium Neisseria gonorrhoeae; symptoms are painful urination and pain around the urethra"
gonorrheal
gonorrheas,"a common venereal disease caused by the bacterium Neisseria gonorrhoeae; symptoms are painful urination and pain around the urethra"
goo,"any thick, viscous matter"
goober,"pod of the peanut vine containing usually 2 nuts or seeds; `groundnut' and `monkey nut' are British terms"
goobers,"pod of the peanut vine containing usually 2 nuts or seeds; `groundnut' and `monkey nut' are British terms"
good,"benefit; "for your own good"; "what's the good of worrying?"","moral excellence or admirableness; "there is much good to be found in people"","that which is pleasing or valuable or useful; "weigh the good against the bad"; "among the highest goods of all are happiness and self-realization"","articles of commerce","having desirable or positive qualities especially those suitable for a thing specified; "good news from the hospital"; "a good report card"; "when she was good she was very very good"; "a good knife is one good for cutting"; "this stump will make a good picnic table"; "a good check"; "a good joke"; "a good exterior paint"; "a good secretary"; "a good dress for the office"","having the normally expected amount; "gives full measure"; "gives good measure"; "a good mile from here"","morally admirable","deserving of esteem and respect; "all respectable companies give guarantees"; "ruined the family's good name"","promoting or enhancing well-being; "an arms limitation agreement beneficial to all countries"; "the beneficial effects of a temperate climate"; "the experience was good for her"","agreeable or pleasing; "we all had a good time"; "good manners"","of moral excellence; "a genuinely good person"; "a just cause"; "an upright and respectable man"","having or showing knowledge and skill and aptitude; "adept in handicrafts"; "an adept juggler"; "an expert job"; "a good mechanic"; "a practiced marksman"; "a proficient engineer"; "a lesser-known but no less skillful composer"; "the effect was achieved by skillful retouching"","thorough; "had a good workout"; "gave the house a good cleaning"","with or in a close or intimate relationship; "a good friend"; "my sisters and brothers are near and dear"","financially sound; "a good investment"; "a secure investment"","most suitable or right for a particular purpose; "a good time to plant tomatoes"; "the right time to act"; "the time is ripe for great sociological changes"","resulting favorably; "it's a good thing that I wasn't there"; "it is good that you stayed"; "it is well that no one saw you"; "all's well that ends well"","exerting force or influence; "the law is effective immediately"; "a warranty good for two years"; "the law is already in effect (or in force)"","capable of pleasing; "good looks"","appealing to the mind; "good music"; "a serious book"","in excellent physical condition; "good teeth"; "I still have one good leg"; "a sound mind in a sound body"","tending to promote physical well-being; beneficial to health; "beneficial effects of a balanced diet"; "a good night's sleep"; "the salutary influence of pure air"","not forged; "a good dollar bill"","not left to spoil; "the meat is still good"","generally admired; "good taste"","(often used as a combining form) in a good or proper or satisfactory manner or to a high standard (`good' is a nonstandard dialectal variant for `well'); "the children behaved well"; "a task well done"; "the party went well"; "he slept well"; "a well-argued thesis"; "a well-seasoned dish"; "a well-planned party"; "the baby can walk pretty good"","completely and absolutely (`good' is sometimes used informally for `thoroughly'); "he was soundly defeated"; "we beat him good""
goodby,"a farewell remark; "they said their good-byes""
goodbye,"a farewell remark; "they said their good-byes""
goodbyes,"a farewell remark; "they said their good-byes""
goodbys,"a farewell remark; "they said their good-byes""
goodies
goodish,"moderately good of its kind; "a goodish wine"","large in amount or extent or degree; "it cost a considerable amount"; "a goodly amount"; "received a hefty bonus"; "a respectable sum"; "a tidy sum of money"; "a sizable fortune""
goodlier,"large in amount or extent or degree; "it cost a considerable amount"; "a goodly amount"; "received a hefty bonus"; "a respectable sum"; "a tidy sum of money"; "a sizable fortune""
goodliest,"large in amount or extent or degree; "it cost a considerable amount"; "a goodly amount"; "received a hefty bonus"; "a respectable sum"; "a tidy sum of money"; "a sizable fortune""
goodly,"large in amount or extent or degree; "it cost a considerable amount"; "a goodly amount"; "received a hefty bonus"; "a respectable sum"; "a tidy sum of money"; "a sizable fortune""
goodman,"United States clarinetist who in 1934 formed a big band (including black as well as white musicians) and introduced a kind of jazz known as swing (1909-1986)"
goodmen
goodness,"that which is pleasing or valuable or useful; "weigh the good against the bad"; "among the highest goods of all are happiness and self-realization"","moral excellence or admirableness; "there is much good to be found in people""
goodnesses
goods,"benefit; "for your own good"; "what's the good of worrying?"","moral excellence or admirableness; "there is much good to be found in people"","that which is pleasing or valuable or useful; "weigh the good against the bad"; "among the highest goods of all are happiness and self-realization"","articles of commerce","having desirable or positive qualities especially those suitable for a thing specified; "good news from the hospital"; "a good report card"; "when she was good she was very very good"; "a good knife is one good for cutting"; "this stump will make a good picnic table"; "a good check"; "a good joke"; "a good exterior paint"; "a good secretary"; "a good dress for the office"","having the normally expected amount; "gives full measure"; "gives good measure"; "a good mile from here"","morally admirable","deserving of esteem and respect; "all respectable companies give guarantees"; "ruined the family's good name"","promoting or enhancing well-being; "an arms limitation agreement beneficial to all countries"; "the beneficial effects of a temperate climate"; "the experience was good for her"","agreeable or pleasing; "we all had a good time"; "good manners"","of moral excellence; "a genuinely good person"; "a just cause"; "an upright and respectable man"","having or showing knowledge and skill and aptitude; "adept in handicrafts"; "an adept juggler"; "an expert job"; "a good mechanic"; "a practiced marksman"; "a proficient engineer"; "a lesser-known but no less skillful composer"; "the effect was achieved by skillful retouching"","thorough; "had a good workout"; "gave the house a good cleaning"","with or in a close or intimate relationship; "a good friend"; "my sisters and brothers are near and dear"","financially sound; "a good investment"; "a secure investment"","most suitable or right for a particular purpose; "a good time to plant tomatoes"; "the right time to act"; "the time is ripe for great sociological changes"","resulting favorably; "it's a good thing that I wasn't there"; "it is good that you stayed"; "it is well that no one saw you"; "all's well that ends well"","exerting force or influence; "the law is effective immediately"; "a warranty good for two years"; "the law is already in effect (or in force)"","capable of pleasing; "good looks"","appealing to the mind; "good music"; "a serious book"","in excellent physical condition; "good teeth"; "I still have one good leg"; "a sound mind in a sound body"","tending to promote physical well-being; beneficial to health; "beneficial effects of a balanced diet"; "a good night's sleep"; "the salutary influence of pure air"","not forged; "a good dollar bill"","not left to spoil; "the meat is still good"","generally admired; "good taste"","(often used as a combining form) in a good or proper or satisfactory manner or to a high standard (`good' is a nonstandard dialectal variant for `well'); "the children behaved well"; "a task well done"; "the party went well"; "he slept well"; "a well-argued thesis"; "a well-seasoned dish"; "a well-planned party"; "the baby can walk pretty good"","completely and absolutely (`good' is sometimes used informally for `thoroughly'); "he was soundly defeated"; "we beat him good""
goodwife
goodwill,"(accounting) an intangible asset valued according to the advantage or reputation a business has acquired (over and above its tangible assets)","the friendly hope that something will succeed","a disposition to kindness and compassion; "the victor's grace in treating the vanquished""
goodwills,"(accounting) an intangible asset valued according to the advantage or reputation a business has acquired (over and above its tangible assets)","the friendly hope that something will succeed","a disposition to kindness and compassion; "the victor's grace in treating the vanquished""
goodwives
goody,"something considered choice to eat"
gooey,"soft and sticky"
goof,"a man who is a stupid incompetent fool","a person who amuses others by ridiculous behavior","commit a faux pas or a fault or make a serious mistake; "I blundered during the job interview""
goofball,"a man who is a stupid incompetent fool","a person who amuses others by ridiculous behavior"
goofballs,"a man who is a stupid incompetent fool","a person who amuses others by ridiculous behavior"
goofed
goofier,"ludicrous, foolish; "gave me a cockamamie reason for not going"; "wore a goofy hat"; "a silly idea"; "some wacky plan for selling more books""
goofiest,"ludicrous, foolish; "gave me a cockamamie reason for not going"; "wore a goofy hat"; "a silly idea"; "some wacky plan for selling more books""
goofily
goofiness
goofinesses
goofing
goofs,"a man who is a stupid incompetent fool","a person who amuses others by ridiculous behavior","commit a faux pas or a fault or make a serious mistake; "I blundered during the job interview""
goofy,"a cartoon character created by Walt Disney","ludicrous, foolish; "gave me a cockamamie reason for not going"; "wore a goofy hat"; "a silly idea"; "some wacky plan for selling more books""
googlies
googly,"a cricket ball bowled as if to break one way that actually breaks in the opposite way"
googol,"a cardinal number represented as 1 followed by 100 zeros (ten raised to the power of a hundred)"
googolplex,"a cardinal number represented as 1 followed by a googol of zeros (ten raised to the power of a googol)"
googolplexes
googols,"a cardinal number represented as 1 followed by 100 zeros (ten raised to the power of a hundred)"
gooier,"soft and sticky"
gooiest,"soft and sticky"
gook,"any thick, viscous matter","(slang) a disparaging term for an Asian person (especially for North Vietnamese soldiers in the Vietnam War)"
gooks,"any thick, viscous matter","(slang) a disparaging term for an Asian person (especially for North Vietnamese soldiers in the Vietnam War)"
gooky
goon,"an awkward stupid person","an aggressive and violent young criminal"
gooney,"a variety of albatross with black feet"
gooneys,"a variety of albatross with black feet"
goonie,"a variety of albatross with black feet"
goonies,"a variety of albatross with black feet"
goons,"an awkward stupid person","an aggressive and violent young criminal"
goony,"a variety of albatross with black feet"
goop,"any thick, viscous matter","street names for gamma hydroxybutyrate"
goops,"any thick, viscous matter","street names for gamma hydroxybutyrate"
gooral
goorals
goos,"any thick, viscous matter"
