bra,"an undergarment worn by women to support their breasts"
brag,"an instance of boastful talk; "his brag is worse than his fight"; "whenever he won we were exposed to his gasconade"","show off","exceptionally good; "a boss hand at carpentry"; "his brag cornfield""
braggart,"a very boastful and talkative person","exhibiting self-importance; "big talk""
braggarts,"a very boastful and talkative person","exhibiting self-importance; "big talk""
bragged,"show off"
bragger,"a very boastful and talkative person"
braggers,"a very boastful and talkative person"
braggest
braggier
braggiest
bragging,"an instance of boastful talk; "his brag is worse than his fight"; "whenever he won we were exposed to his gasconade"","show off","exhibiting self-importance; "big talk""
braggy,"exhibiting self-importance; "big talk""
brags,"an instance of boastful talk; "his brag is worse than his fight"; "whenever he won we were exposed to his gasconade"","show off","exceptionally good; "a boss hand at carpentry"; "his brag cornfield""
brahma,"the Creator; one of the three major deities in the later Hindu pantheon","any of several breeds of Indian cattle; especially a large American heat and tick resistant greyish humped breed evolved in the Gulf States by interbreeding Indian cattle and now used chiefly for crossbreeding"
brahmas,"the Creator; one of the three major deities in the later Hindu pantheon","any of several breeds of Indian cattle; especially a large American heat and tick resistant greyish humped breed evolved in the Gulf States by interbreeding Indian cattle and now used chiefly for crossbreeding"
braid,"a hairdo formed by braiding or twisting the hair","trimming used to decorate clothes or curtains","make by braiding or interlacing; "lace a tablecloth"","decorate with braids or ribbons; "braid a collar"","form or weave into a braid or braids; "braid hair""
braided,"woven by (or as if by) braiding; "braided cordage""
braider
braiders
braiding,"trimming used to decorate clothes or curtains"
braidings,"trimming used to decorate clothes or curtains"
braids,"a hairdo formed by braiding or twisting the hair","trimming used to decorate clothes or curtains","make by braiding or interlacing; "lace a tablecloth"","decorate with braids or ribbons; "braid a collar"","form or weave into a braid or braids; "braid hair""
brail,"a small net used to draw fish into a boat","a small rope (one of several) used to draw a sail in","take in a sail with a brail","haul fish aboard with brails"
brailed
brailing
braille,"French educator who lost his sight at the age of three and who invented a system of writing and printing for sightless people (1809-1852)","a point system of writing in which patterns of raised dots represent letters and numerals","transcribe in braille"
brailled
brailles,"French educator who lost his sight at the age of three and who invented a system of writing and printing for sightless people (1809-1852)","a point system of writing in which patterns of raised dots represent letters and numerals","transcribe in braille"
brailling
brails,"a small net used to draw fish into a boat","a small rope (one of several) used to draw a sail in","take in a sail with a brail","haul fish aboard with brails"
brain,"that part of the central nervous system that includes all the higher nervous centers; enclosed within the skull; continuous with the spinal cord","mental ability; "he's got plenty of brains but no common sense"","that which is responsible for one's thoughts and feelings; the seat of the faculty of reason; "his mind wandered"; "I couldn't get his words out of my head"","someone who has exceptional intellectual ability and originality; "Mozart was a child genius"; "he's smart but he's no Einstein"","the brain of certain animals used as meat","hit on the head","kill by smashing someone's skull"
brained
brainier,"having or marked by unusual and impressive intelligence; "some men dislike brainy women"; "a brilliant mind"; "a brilliant solution to the problem""
brainiest,"having or marked by unusual and impressive intelligence; "some men dislike brainy women"; "a brilliant mind"; "a brilliant solution to the problem""
brainily
braining
brainish,"characterized by undue haste and lack of thought or deliberation; "a hotheaded decision"; "liable to such impulsive acts as hugging strangers"; "an impetuous display of spending and gambling"; "madcap escapades"; (`brainish' is archaic)"
brainless,"not using intelligence"
brainpan,"the part of the skull that encloses the brain"
brainpans,"the part of the skull that encloses the brain"
brains,"that part of the central nervous system that includes all the higher nervous centers; enclosed within the skull; continuous with the spinal cord","mental ability; "he's got plenty of brains but no common sense"","that which is responsible for one's thoughts and feelings; the seat of the faculty of reason; "his mind wandered"; "I couldn't get his words out of my head"","someone who has exceptional intellectual ability and originality; "Mozart was a child genius"; "he's smart but he's no Einstein"","the brain of certain animals used as meat","hit on the head","kill by smashing someone's skull"
brainstorm,"the clear (and often sudden) understanding of a complex situation","try to solve a problem by thinking intensely about it"
brainstorms,"the clear (and often sudden) understanding of a complex situation","try to solve a problem by thinking intensely about it"
brainy,"having or marked by unusual and impressive intelligence; "some men dislike brainy women"; "a brilliant mind"; "a brilliant solution to the problem""
braise,"cook in liquid; "braise beef""
braised,"cooked by browning in fat and then simmering in a closed container"
braises,"cook in liquid; "braise beef""
braising,"cooking slowly in fat in a closed pot with little moisture"
braize
braizes
brake,"a restraint used to slow or stop a vehicle","any of various ferns of the genus Pteris having pinnately compound leaves and including several popular houseplants","large coarse fern often several feet high; essentially weed ferns; cosmopolitan","an area thickly overgrown usually with one kind of plant","anything that slows or hinders a process; "she wan not ready to put the brakes on her life with a marriage"; "new legislation will put the brakes on spending"","stop travelling by applying a brake; "We had to brake suddenly when a chicken crossed the road"","cause to stop by applying the brakes; "brake the car before you go into a curve""
brakeage
brakeages
braked
brakeman,"a railroad employee responsible for a train's brakes"
brakemen
brakes,"a braking device consisting of a combination of interacting parts that work to slow a motor vehicle","stop travelling by applying a brake; "We had to brake suddenly when a chicken crossed the road"","cause to stop by applying the brakes; "brake the car before you go into a curve""
brakier
brakiest
braking
braky,"covered with brambles and ferns and other undergrowth","abounding with bracken; "the woods and braky glens"- William Browne"
bramble,"any of various rough thorny shrubs or vines"
brambled
brambles,"any of various rough thorny shrubs or vines"
bramblier
brambliest
brambling,"Eurasian finch"
brambly,"covered with brambles and ferns and other undergrowth"
bran,"broken husks of the seeds of cereal grains that are separated from the flour by sifting","food prepared from the husks of cereal grains"
branch,"a division of some larger or more complex organization; "a branch of Congress"; "botany is a branch of biology"; "the Germanic branch of Indo-European languages"","a division of a stem, or secondary stem arising from the main stem of a plant","a part of a forked or branching shape; "he broke off one of the branches"","a natural consequence of development","a stream or river connected to a larger one","any projection that is thought to resemble a human arm; "the arm of the record player"; "an arm of the sea"; "a branch of the sewer"","grow and send out branches or branch-like structures; "these plants ramify early and get to be very large"","divide into two or more branches so as to form a fork; "The road forks""
branched,"resembling a fork; divided or separated into two branches; "the biramous appendages of an arthropod"; "long branched hairs on its legson which pollen collects"; "a forked river"; "a forked tail"; "forked lightning"; "horseradish grown in poor soil may develop prongy roots"","having branches"
branches
branchia,"respiratory organ of aquatic animals that breathe oxygen dissolved in water"
branchiae,"respiratory organ of aquatic animals that breathe oxygen dissolved in water"
branchier
branchiest
branching,"the act of branching out or dividing into branches","having branches","resembling the branches of a tree"
branchy,"having many branches; "a branchy tree trunk""
brand,"a name given to a product or service","a recognizable kind; "there's a new brand of hero in the movies now"; "what make of car is that?"","identification mark on skin, made by burning","a piece of wood that has been burned or is burning","a symbol of disgrace or infamy; "And the Lord set a mark upon Cain"--Genesis","a cutting or thrusting weapon that has a long metal blade and a hilt with a hand guard","burn with a branding iron to indicate ownership; of animals","to accuse or condemn or openly or formally or brand as disgraceful; "He denounced the government action"; "She was stigmatized by society because she had a child out of wedlock"","mark with a brand or trademark; "when this product is not branded it sells for a lower price"","mark or expose as infamous; "She was branded a loose woman""
branded,"(of goods and merchandise) marked or labeled by a distinctive word or symbol indicating exclusive rights; "branded merchandise is that bearing a standard brand name"","marked with a brand; "branded cattle"; "branded criminal""
brander
branders
brandied
brandies
branding,"the act of stigmatizing"
brandish,"the act of waving","move or swing back and forth; "She waved her gun"","exhibit aggressively; "brandish a sword""
brandished
brandishes
brandishing
brands,"a name given to a product or service","a recognizable kind; "there's a new brand of hero in the movies now"; "what make of car is that?"","identification mark on skin, made by burning","a piece of wood that has been burned or is burning","a symbol of disgrace or infamy; "And the Lord set a mark upon Cain"--Genesis","a cutting or thrusting weapon that has a long metal blade and a hilt with a hand guard","burn with a branding iron to indicate ownership; of animals","to accuse or condemn or openly or formally or brand as disgraceful; "He denounced the government action"; "She was stigmatized by society because she had a child out of wedlock"","mark with a brand or trademark; "when this product is not branded it sells for a lower price"","mark or expose as infamous; "She was branded a loose woman""
brandy,"distilled from wine or fermented fruit juice"
brandying
brank
branks
branned
branner
branners
brannier
branniest
branning
branny
brans,"broken husks of the seeds of cereal grains that are separated from the flour by sifting","food prepared from the husks of cereal grains"
brant,"small dark geese that breed in the north and migrate southward"
brantail
brantails
brants,"small dark geese that breed in the north and migrate southward"
bras,"an undergarment worn by women to support their breasts"
brash,"offensively bold; "a brash newcomer disputed the age-old rules for admission to the club"; "a nervy thing to say""
brasher
brashes
brashest
brashier
brashiest
brashly,"in a brash cheeky manner; "brashly, she asked for a rebate""
brashy
brasier,"large metal container in which coal or charcoal is burned; warms people who must stay outside for long times"
brasiers,"large metal container in which coal or charcoal is burned; warms people who must stay outside for long times"
brasil,"the largest Latin American country and the largest Portuguese speaking country in the world; located in the central and northeastern part of South America; world's leading coffee exporter"
brasilin
brasilins
brasils,"the largest Latin American country and the largest Portuguese speaking country in the world; located in the central and northeastern part of South America; world's leading coffee exporter"
brass,"an alloy of copper and zinc","a wind instrument that consists of a brass tube (usually of variable length) that is blown by means of a cup-shaped or funnel-shaped mouthpiece","the persons (or committees or departments etc.) who make up a body for the purpose of administering something; "he claims that the present administration is corrupt"; "the governance of an association is responsible to its members"; "he quickly became recognized as a member of the establishment"","impudent aggressiveness; "I couldn't believe her boldness"; "he had the effrontery to question my honesty"","an ornament or utensil made of brass","the section of a band or orchestra that plays brass instruments","a memorial made of brass"
brassage
brassages
brassard,"armor plate that protects the arm"
brassards,"armor plate that protects the arm"
brassart
brassarts
brasses
brassica,"mustards: cabbages; cauliflowers; turnips; etc."
brassicas,"mustards: cabbages; cauliflowers; turnips; etc."
brassie,"(formerly) a golfing wood with a face more elevated that a driver but less than a spoon"
brassier,"resembling the sound of a brass instrument","tastelessly showy; "a flash car"; "a flashy ring"; "garish colors"; "a gaudy costume"; "loud sport shirts"; "a meretricious yet stylish book"; "tawdry ornaments"","unrestrained by convention or propriety; "an audacious trick to pull"; "a barefaced hypocrite"; "the most bodacious display of tourism this side of Anaheim"- Los Angeles Times; "bald-faced lies"; "brazen arrogance"; "the modern world with its quick material successes and insolent belief in the boundless possibilities of progress"- Bertrand Russell"
brassiere,"an undergarment worn by women to support their breasts"
brassieres,"an undergarment worn by women to support their breasts"
brassies,"(formerly) a golfing wood with a face more elevated that a driver but less than a spoon"
brassiest,"resembling the sound of a brass instrument","tastelessly showy; "a flash car"; "a flashy ring"; "garish colors"; "a gaudy costume"; "loud sport shirts"; "a meretricious yet stylish book"; "tawdry ornaments"","unrestrained by convention or propriety; "an audacious trick to pull"; "a barefaced hypocrite"; "the most bodacious display of tourism this side of Anaheim"- Los Angeles Times; "bald-faced lies"; "brazen arrogance"; "the modern world with its quick material successes and insolent belief in the boundless possibilities of progress"- Bertrand Russell"
brassily
brassish
brassy,"resembling the sound of a brass instrument","tastelessly showy; "a flash car"; "a flashy ring"; "garish colors"; "a gaudy costume"; "loud sport shirts"; "a meretricious yet stylish book"; "tawdry ornaments"","unrestrained by convention or propriety; "an audacious trick to pull"; "a barefaced hypocrite"; "the most bodacious display of tourism this side of Anaheim"- Los Angeles Times; "bald-faced lies"; "brazen arrogance"; "the modern world with its quick material successes and insolent belief in the boundless possibilities of progress"- Bertrand Russell"
brat,"a very troublesome child","a small pork sausage"
brats,"a very troublesome child","a small pork sausage"
brattice,"a partition (often temporary) of planks or cloth that is used to control ventilation in a mine","supply with a brattice, to ventilate mines"
bratticed
brattices,"a partition (often temporary) of planks or cloth that is used to control ventilation in a mine","supply with a brattice, to ventilate mines"
bratticing
brattier
brattiest
brattish,"(used of an ill-mannered child) impolitely unruly"
brattle,"make a rattling sound; "clattering dishes""
brattled
brattles,"make a rattling sound; "clattering dishes""
brattling
bratty,"(used of an ill-mannered child) impolitely unruly"
braunite
braunites
brava
bravado,"a swaggering show of courage"
bravadoes,"a swaggering show of courage"
bravados,"a swaggering show of courage"
bravas
brave,"a North American Indian warrior","people who are brave; "the home of the free and the brave"","face and withstand with courage; "She braved the elements"","possessing or displaying courage; able to face and deal with danger or fear without flinching; "Familiarity with danger makes a brave man braver but less daring"- Herman Melville; "a frank courageous heart...triumphed over pain"- William Wordsworth; "set a courageous example by leading them safely into and out of enemy-held territory"","invulnerable to fear or intimidation; "audacious explorers"; "fearless reporters and photographers"; "intrepid pioneers"","brightly colored and showy; "girls decked out in brave new dresses"; "brave banners flying"; "`braw' is a Scottish word"; "a dress a bit too gay for her years"; "birds with gay plumage""
braved
bravely,"in a courageous manner; "bravely he went into the burning house""
braver
braveries
bravers
bravery,"a quality of spirit that enables you to face danger or pain without showing fear","feeling no fear"
braves,"a North American Indian warrior","people who are brave; "the home of the free and the brave"","face and withstand with courage; "She braved the elements"","possessing or displaying courage; able to face and deal with danger or fear without flinching; "Familiarity with danger makes a brave man braver but less daring"- Herman Melville; "a frank courageous heart...triumphed over pain"- William Wordsworth; "set a courageous example by leading them safely into and out of enemy-held territory"","invulnerable to fear or intimidation; "audacious explorers"; "fearless reporters and photographers"; "intrepid pioneers"","brightly colored and showy; "girls decked out in brave new dresses"; "brave banners flying"; "`braw' is a Scottish word"; "a dress a bit too gay for her years"; "birds with gay plumage""
bravest
braving
bravo,"a murderer (especially one who kills a prominent political figure) who kills by a surprise attack and often is hired to do the deed; "his assassins were hunted down like animals"; "assassinators of kings and emperors"","a cry of approval as from an audience at the end of great performance","applaud with shouts of `bravo' or `brava'"
bravoed
bravoes,"a murderer (especially one who kills a prominent political figure) who kills by a surprise attack and often is hired to do the deed; "his assassins were hunted down like animals"; "assassinators of kings and emperors"","a cry of approval as from an audience at the end of great performance"
bravoing
bravos,"a murderer (especially one who kills a prominent political figure) who kills by a surprise attack and often is hired to do the deed; "his assassins were hunted down like animals"; "assassinators of kings and emperors"","a cry of approval as from an audience at the end of great performance","applaud with shouts of `bravo' or `brava'"
bravura,"brilliant and showy technical skill; "in a final bravura the ballerina appeared to be floating in water"; "the music ends with a display of bravura""
bravuras,"brilliant and showy technical skill; "in a final bravura the ballerina appeared to be floating in water"; "the music ends with a display of bravura""
bravure
braw,"brightly colored and showy; "girls decked out in brave new dresses"; "brave banners flying"; "`braw' is a Scottish word"; "a dress a bit too gay for her years"; "birds with gay plumage""
brawer
brawest
brawl,"an uproarious party","a noisy fight in a crowd","to quarrel noisily, angrily or disruptively; "The bar keeper threw them out, but they continued to wrangle on down the street""
brawled
brawler,"a fighter (especially one who participates in brawls)"
brawlers,"a fighter (especially one who participates in brawls)"
brawlie
brawlier
brawliest
brawling
brawls,"an uproarious party","a noisy fight in a crowd","to quarrel noisily, angrily or disruptively; "The bar keeper threw them out, but they continued to wrangle on down the street""
brawly
brawn,"possessing muscular strength"
brawnier,"(of a person) possessing physical strength and weight; rugged and powerful; "a hefty athlete"; "a muscular boxer"; "powerful arms""
brawniest,"(of a person) possessing physical strength and weight; rugged and powerful; "a hefty athlete"; "a muscular boxer"; "powerful arms""
brawnily
brawns,"possessing muscular strength"
brawny,"(of a person) possessing physical strength and weight; rugged and powerful; "a hefty athlete"; "a muscular boxer"; "powerful arms""
braws,"brightly colored and showy; "girls decked out in brave new dresses"; "brave banners flying"; "`braw' is a Scottish word"; "a dress a bit too gay for her years"; "birds with gay plumage""
braxies
braxy
bray,"the cry of an ass","braying characteristic of donkeys","reduce to small pieces or particles by pounding or abrading; "grind the spices in a mortar"; "mash the garlic"","laugh loudly and harshly"
brayed
brayer
brayers
braying
brays,"the cry of an ass","braying characteristic of donkeys","reduce to small pieces or particles by pounding or abrading; "grind the spices in a mortar"; "mash the garlic"","laugh loudly and harshly"
braza
brazas
braze,"solder together by using hard solder with a high melting point"
brazed
brazen,"face with defiance or impudence; "brazen it out"","unrestrained by convention or propriety; "an audacious trick to pull"; "a barefaced hypocrite"; "the most bodacious display of tourism this side of Anaheim"- Los Angeles Times; "bald-faced lies"; "brazen arrogance"; "the modern world with its quick material successes and insolent belief in the boundless possibilities of progress"- Bertrand Russell","made of or resembling brass (as in color or hardness)"
brazened
brazening
brazenly,"in a brazen manner; "he spoke brazenly""
brazenness,"behavior marked by a bold defiance of the proprieties and lack of shame"
brazennesses
brazens,"face with defiance or impudence; "brazen it out"","unrestrained by convention or propriety; "an audacious trick to pull"; "a barefaced hypocrite"; "the most bodacious display of tourism this side of Anaheim"- Los Angeles Times; "bald-faced lies"; "brazen arrogance"; "the modern world with its quick material successes and insolent belief in the boundless possibilities of progress"- Bertrand Russell","made of or resembling brass (as in color or hardness)"
brazer
brazers
brazes,"solder together by using hard solder with a high melting point"
brazier,"large metal container in which coal or charcoal is burned; warms people who must stay outside for long times"
braziers,"large metal container in which coal or charcoal is burned; warms people who must stay outside for long times"
brazil,"the largest Latin American country and the largest Portuguese speaking country in the world; located in the central and northeastern part of South America; world's leading coffee exporter","three-sided tropical American nut with white oily meat and hard brown shell"
brazilin
brazilins
brazils,"the largest Latin American country and the largest Portuguese speaking country in the world; located in the central and northeastern part of South America; world's leading coffee exporter","three-sided tropical American nut with white oily meat and hard brown shell"
brazing
breach,"a failure to perform some promised act or obligation","an opening (especially a gap in a dike or fortification)","a personal or social separation (as between opposing factions); "they hoped to avoid a break in relations"","act in disregard of laws, rules, contracts, or promises; "offend all laws of humanity"; "violate the basic laws or human civilization"; "break a law"; "break a promise"","make an opening or gap in"
breached
breacher
breachers
breaches
breaching
bread,"food made from dough of flour or meal and usually raised with yeast or baking powder and then baked","informal terms for money","cover with bread crumbs; "bread the pork chops before frying them""
breaded
breading
breadnut
breadnuts
breads,"food made from dough of flour or meal and usually raised with yeast or baking powder and then baked","informal terms for money","cover with bread crumbs; "bread the pork chops before frying them""
breadth,"the capacity to understand a broad range of topics; "a teacher must have a breadth of knowledge of the subject"; "a man distinguished by the largeness and scope of his views"","the extent of something from side to side"
breadths,"the capacity to understand a broad range of topics; "a teacher must have a breadth of knowledge of the subject"; "a man distinguished by the largeness and scope of his views"","the extent of something from side to side"
breadwinner,"one whose earnings are the primary source of support for their dependents"
breadwinners,"one whose earnings are the primary source of support for their dependents"
break,"some abrupt occurrence that interrupts an ongoing activity; "the telephone is an annoying interruption"; "there was a break in the action when a player was hurt"","an unexpected piece of good luck; "he finally got his big break"","(geology) a crack in the earth's crust resulting from the displacement of one side with respect to the other; "they built it right over a geological fault"; "he studied the faulting of the earth's crust"","a personal or social separation (as between opposing factions); "they hoped to avoid a break in relations"","a pause from doing something (as work); "we took a 10-minute break"; "he took time out to recuperate"","the act of breaking something; "the breakage was unavoidable"","a time interval during which there is a temporary cessation of something","breaking of hard tissue such as bone; "it was a nasty fracture"; "the break seems to have been caused by a fall"","the occurrence of breaking; "the break in the dam threatened the valley"","an abrupt change in the tone or register of the voice (as at puberty or due to emotion); "then there was a break in her voice"","the opening shot that scatters the balls in billiards or pool","(tennis) a score consisting of winning a game when your opponent was serving; "he was up two breaks in the second set"","an act of delaying or interrupting the continuity; "it was presented without commercial breaks"; "there was a gap in his account"","a sudden dash; "he made a break for the open door"","any frame in which a bowler fails to make a strike or spare; "the break in the eighth frame cost him the match"","an escape from jail; "the breakout was carefully planned"","terminate; "She interrupted her pregnancy"; "break a lucky streak"; "break the cycle of poverty"","become separated into pieces or fragments; "The figurine broke"; "The freshly baked loaf fell apart"","render inoperable or ineffective; "You broke the alarm clock when you took it apart!"","ruin completely; "He busted my radio!"","destroy the integrity of; usually by force; cause to separate into pieces or fragments; "He broke the glass plate"; "She broke the match"","act in disregard of laws, rules, contracts, or promises; "offend all laws of humanity"; "violate the basic laws or human civilization"; "break a law"; "break a promise"","move away or escape suddenly; "The horses broke from the stable"; "Three inmates broke jail"; "Nobody can break out--this prison is high security"","scatter or part; "The clouds broke after the heavy downpour"","force out or release suddenly and often violently something pent up; "break into tears"; "erupt in anger"","prevent completion; "stop the project"; "break off the negotiations"","enter someone's (virtual or real) property in an unauthorized manner, usually with the intent to steal or commit a violent act; "Someone broke in while I was on vacation"; "They broke into my car and stole my radio!"; "who broke into my account last night?"","make submissive, obedient, or useful; "The horse was tough to break"; "I broke in the new intern"","fail to agree with; be in violation of; as of rules or patterns; "This sentence violates the rules of syntax"","surpass in excellence; "She bettered her own record"; "break a record"","make known to the public information that was previously known only to a few people or that was meant to be kept a secret; "The auction house would not disclose the price at which the van Gogh had sold"; "The actress won't reveal how old she is"; "bring out the truth"; "he broke the news to her"; "unwrap the evidence in the murder case"","come into being; "light broke over the horizon"; "Voices broke in the air"","stop operating or functioning; "The engine finally went"; "The car died on the road"; "The bus we travelled in broke down on the way to town"; "The coffee maker broke"; "The engine failed on the way to town"; "her eyesight went after the accident"","interrupt a continued activity; "She had broken with the traditional patterns"","make a rupture in the ranks of the enemy or one's own by quitting or fleeing; "The ranks broke"","curl over and fall apart in surf or foam, of waves; "The surf broke"","lessen in force or effect; "soften a shock"; "break a fall"","be broken in; "If the new teacher won't break, we'll add some stress"","come to an end; "The heat wave finally broke yesterday"","vary or interrupt a uniformity or continuity; "The flat plain was broken by tall mesas"","cause to give up a habit; "She finally broke herself of smoking cigarettes"","give up; "break cigarette smoking"","come forth or begin from a state of latency; "The first winter storm broke over New York"","happen or take place; "Things have been breaking pretty well for us in the past few months"","cause the failure or ruin of; "His peccadilloes finally broke his marriage"; "This play will either make or break the playwright"","invalidate by judicial action; "The will was broken"","discontinue an association or relation; go different ways; "The business partners broke over a tax question"; "The couple separated after 25 years of marriage"; "My friend and I split up"","assign to a lower position; reduce in rank; "She was demoted because she always speaks up"; "He was broken down to Sergeant"","reduce to bankruptcy; "My daughter's fancy wedding is going to break me!"; "The slump in the financial markets smashed him"","change directions suddenly","emerge from the surface of a body of water; "The whales broke"","break down, literally or metaphorically; "The wall collapsed"; "The business collapsed"; "The dam broke"; "The roof collapsed"; "The wall gave in"; "The roof finally gave under the weight of the ice"","do a break dance; "Kids were break-dancing at the street corner"","exchange for smaller units of money; "I had to break a $100 bill just to buy the candy"","destroy the completeness of a set of related items; "The book dealer would not break the set"","make the opening shot that scatters the balls","separate from a clinch, in boxing; "The referee broke the boxers"","go to pieces; "The lawn mower finally broke"; "The gears wore out"; "The old chair finally fell apart completely"","break a piece from a whole; "break a branch from a tree"","become punctured or penetrated; "The skin broke"","pierce or penetrate; "The blade broke her skin"","be released or become known; of news; "News of her death broke in the morning"","cease an action temporarily; "We pause for station identification"; "let's break for lunch"","interrupt the flow of current in; "break a circuit"","undergo breaking; "The simple vowels broke in many Germanic languages"","find a flaw in; "break an alibi"; "break down a proof"","find the solution or key to; "break the code"","change suddenly from one tone quality or register to another; "Her voice broke to a whisper when she started to talk about her children"","happen; "Report the news as it develops"; "These political movements recrudesce from time to time"","become fractured; break or crack on the surface only; "The glass cracked when it was heated"","crack; of the male voice in puberty; "his voice is breaking--he should no longer sing in the choir"","fall sharply; "stock prices broke"","fracture a bone of; "I broke my foot while playing hockey"","diminish or discontinue abruptly; "The patient's fever broke last night"","weaken or destroy in spirit or body; "His resistance was broken"; "a man broken by the terrible experience of near-death""
breakable,"an article that is fragile and easily broken; "pack the breakables separately"","capable of being broken or damaged; "earthenware pottery is breakable"; "breakable articles should be packed carefully""
breakage,"the quantity broken; "the total breakage was huge"","reimbursement for goods damaged while in transit or in use","the act of breaking something; "the breakage was unavoidable""
breakages,"the quantity broken; "the total breakage was huge"","reimbursement for goods damaged while in transit or in use","the act of breaking something; "the breakage was unavoidable""
breakdown,"the act of disrupting an established order so it fails to continue; "the social dislocations resulting from government policies"; "his warning came after the breakdown of talks in London"","a mental or physical breakdown","a cessation of normal operation; "there was a power breakdown"","an analysis into mutually exclusive categories"
breakdowns,"the act of disrupting an established order so it fails to continue; "the social dislocations resulting from government policies"; "his warning came after the breakdown of talks in London"","a mental or physical breakdown","a cessation of normal operation; "there was a power breakdown"","an analysis into mutually exclusive categories"
breaker,"a quarry worker who splits off blocks of stone","waves breaking on the shore","a device that trips like a switch and opens the circuit when overloaded"
breakers,"waves breaking on the shore"
breakfast,"the first meal of the day (usually in the morning)","eat an early morning meal; "We breakfast at seven"","provide breakfast for"
breakfasted
breakfasting
breakfasts,"the first meal of the day (usually in the morning)","eat an early morning meal; "We breakfast at seven"","provide breakfast for"
breaking,"the act of breaking something; "the breakage was unavoidable""
breakings,"the act of breaking something; "the breakage was unavoidable""
breakout,"an escape from jail; "the breakout was carefully planned""
breakouts,"an escape from jail; "the breakout was carefully planned""
