aga,"title for a civil or military leader (especially in Turkey)"
agility,"the gracefulness of a person or animal that is quick and nimble"
agin
aging,"acquiring desirable qualities by being left undisturbed for some time","the organic process of growing older and showing the effects of increasing age","growing old"
agings,"acquiring desirable qualities by being left undisturbed for some time","the organic process of growing older and showing the effects of increasing age","growing old"
aginner
aginners
agio,"a fee charged for exchanging currencies"
agios,"a fee charged for exchanging currencies"
agiotage,"a fee charged for exchanging currencies"
agiotages,"a fee charged for exchanging currencies"
agist
agisted
agisting
agists
agitable
agitate,"try to stir up public opinion","cause to be agitated, excited, or roused; "The speaker charged up the crowd with his inflammatory remarks"","exert oneself continuously, vigorously, or obtrusively to gain an end or engage in a crusade for a certain cause or person; be an advocate for; "The liberal party pushed for reforms"; "She is crusading for women's rights"; "The Dean is pushing for his favorite candidate"","move very slightly; "He shifted in his seat"","move or cause to move back and forth; "The chemist shook the flask vigorously"; "My hands were shaking"","change the arrangement or position of"
agitated,"troubled emotionally and usually deeply; "agitated parents"","physically disturbed or set in motion; "the agitated mixture foamed and bubbled""
agitates,"try to stir up public opinion","cause to be agitated, excited, or roused; "The speaker charged up the crowd with his inflammatory remarks"","exert oneself continuously, vigorously, or obtrusively to gain an end or engage in a crusade for a certain cause or person; be an advocate for; "The liberal party pushed for reforms"; "She is crusading for women's rights"; "The Dean is pushing for his favorite candidate"","move very slightly; "He shifted in his seat"","move or cause to move back and forth; "The chemist shook the flask vigorously"; "My hands were shaking"","change the arrangement or position of"
agitating,"causing or tending to cause anger or resentment; "a provoking delay at the airport""
agitation,"a mental state of extreme emotional disturbance","a state of agitation or turbulent change or development; "the political ferment produced new leadership"; "social unrest"","the feeling of being agitated; not calm","disturbance usually in protest","the act of agitating something; causing it to move around (usually vigorously)"
agitations,"a mental state of extreme emotional disturbance","a state of agitation or turbulent change or development; "the political ferment produced new leadership"; "social unrest"","the feeling of being agitated; not calm","disturbance usually in protest","the act of agitating something; causing it to move around (usually vigorously)"
agitato
agitator,"one who agitates; a political troublemaker"
agitators,"one who agitates; a political troublemaker"
agitprop,"political propaganda (especially communist propaganda) communicated via art and literature and cinema"
agitprops,"political propaganda (especially communist propaganda) communicated via art and literature and cinema"
aglare
agleam,"bright with a steady but subdued shining; "from the plane we saw the city below agleam with lights"; "the gleaming brass on the altar"; "Nereids beneath the nitid moon""
aglee
aglet,"metal or plastic sheath over the end of a shoelace or ribbon","ornamental tagged cord or braid on the shoulder of a uniform"
aglets,"metal or plastic sheath over the end of a shoelace or ribbon","ornamental tagged cord or braid on the shoulder of a uniform"
agley
aglimmer
aglitter,"having brief brilliant points or flashes of light; "bugle beads all aglitter"; "glinting eyes"; "glinting water"; "his glittering eyes were cold and malevolent"; "shop window full of glittering Christmas trees"; "glittery costume jewelry"; "scintillant mica"; "the scintillating stars"; "a dress with sparkly sequins"; "`glistering' is an archaic term""
aglow,"softly bright or radiant; "a house aglow with lights"; "glowing embers"; "lambent tongues of flame"; "the lucent moon"; "a sky luminous with stars""
agly
aglycon
aglycone
aglycones
aglycons
agma
agmas
agminate
agnail,"a loose narrow strip of skin near the base of a fingernail; tearing it produces a painful sore that is easily infected"
agnails,"a loose narrow strip of skin near the base of a fingernail; tearing it produces a painful sore that is easily infected"
agnate,"one related on the father's side","related on the father's side; "a paternal aunt""
agnates,"one related on the father's side","related on the father's side; "a paternal aunt""
agnatic,"related on the father's side; "a paternal aunt""
agnation,"line of descent traced through the paternal side of the family"
agnations,"line of descent traced through the paternal side of the family"
agnize,"be fully aware or cognizant of"
agnized
agnizes,"be fully aware or cognizant of"
agnizing
agnomen,"an additional name or an epithet appended to a name (as in `Ferdinand the Great')"
agnomens,"an additional name or an epithet appended to a name (as in `Ferdinand the Great')"
agnomina,"an additional name or an epithet appended to a name (as in `Ferdinand the Great')"
agnostic,"someone who is doubtful or noncommittal about something","a person who claims that they cannot have true knowledge about the existence of God (but does not deny that God might exist)","of or pertaining to an agnostic or agnosticism","uncertain of all claims to knowledge"
agnostics,"someone who is doubtful or noncommittal about something","a person who claims that they cannot have true knowledge about the existence of God (but does not deny that God might exist)","of or pertaining to an agnostic or agnosticism","uncertain of all claims to knowledge"
ago,"gone by; or in the past; "two years ago"; "`agone' is an archaic word for `ago'"","in the past; "long ago"; "sixty years ago my grandfather came to the U.S.""
agog,"highly excited"
agon,"a festivity in ancient Greece at which competitors contended for prizes"
agonal,"pertaining to or associated with agony (especially death agonies)"
agone,"gone by; or in the past; "two years ago"; "`agone' is an archaic word for `ago'""
agones,"a festivity in ancient Greece at which competitors contended for prizes","gone by; or in the past; "two years ago"; "`agone' is an archaic word for `ago'""
agonic
agonies
agonise,"cause to agonize","suffer agony or anguish"
agonised,"expressing pain or agony; "agonized screams""
agonises,"cause to agonize","suffer agony or anguish"
agonising,"extremely painful"
agonist,"the principal character in a work of fiction","someone involved in a contest or battle (as in an agon)","a muscle that contracts while another relaxes; "when bending the elbow the biceps are the agonist"","(biochemistry) a drug that can combine with a receptor on a cell to produce a physiological reaction"
agonists,"the principal character in a work of fiction","someone involved in a contest or battle (as in an agon)","a muscle that contracts while another relaxes; "when bending the elbow the biceps are the agonist"","(biochemistry) a drug that can combine with a receptor on a cell to produce a physiological reaction"
agonize,"cause to agonize","suffer agony or anguish"
agonized,"expressing pain or agony; "agonized screams""
agonizes,"cause to agonize","suffer agony or anguish"
agonizing,"extremely painful"
agonizingly,"in a very painful manner; "the progress was agonizingly slow""
agons,"a festivity in ancient Greece at which competitors contended for prizes"
agony,"intense feelings of suffering; acute mental or physical pain; "an agony of doubt"; "the torments of the damned"","a state of acute pain"
agora,"100 agorot equal 1 shekel in Israel","the marketplace in ancient Greece","a place of assembly for the people in ancient Greece"
agorae,"100 agorot equal 1 shekel in Israel","the marketplace in ancient Greece","a place of assembly for the people in ancient Greece"
agoras,"100 agorot equal 1 shekel in Israel","the marketplace in ancient Greece","a place of assembly for the people in ancient Greece"
agorot
agoroth
agouti,"agile long-legged rabbit-sized rodent of Central America and South America and the West Indies; valued as food"
agouties,"agile long-legged rabbit-sized rodent of Central America and South America and the West Indies; valued as food"
agoutis,"agile long-legged rabbit-sized rodent of Central America and South America and the West Indies; valued as food"
agouty
agrafe
agrafes
agraffe
agraffes
agrapha,"sayings of Jesus not recorded in the canonical Gospels"
agraphia,"a loss of the ability to write or to express thoughts in writing because of a brain lesion"
agraphias,"a loss of the ability to write or to express thoughts in writing because of a brain lesion"
agraphic,"relating to or having agraphia"
agrarian,"relating to rural matters; "an agrarian (or agricultural) society"; "farming communities""
agrarianism
agrarianisms
agrarians,"relating to rural matters; "an agrarian (or agricultural) society"; "farming communities""
agree,"be in accord; be in agreement; "We agreed on the terms of the settlement"; "I can't agree with you!"; "I hold with those who say life is sacred"; "Both philosophers concord on this point"","consent or assent to a condition, or agree to do something; "She agreed to all my conditions"; "He agreed to leave her alone"","be compatible, similar or consistent; coincide in their characteristics; "The two stories don't agree in many details"; "The handwriting checks with the signature on the check"; "The suspect's fingerprints don't match those on the gun"","go together; "The colors don't harmonize"; "Their ideas concorded"","show grammatical agreement; "Subjects and verbs must always agree in English"","be agreeable or suitable; "White wine doesn't agree with me"","achieve harmony of opinion, feeling, or purpose; "No two of my colleagues would agree on whom to elect chairman""
agreeable,"conforming to your own liking or feelings or nature; "Is the plan agreeable to you?"; "he's an agreeable fellow"; "My idea of an agreeable person...is a person who agrees with me"- Disraeli; "an agreeable manner"","in keeping; "salaries agreeable with current trends"; "plans conformable with your wishes"; "expressed views concordant with his background"","prepared to agree or consent; "agreeable to the plan""
agreeableness,"pleasantness resulting from agreeable conditions; "a well trained staff saw to the agreeableness of our accommodations"; "he discovered the amenities of reading at an early age"","a temperamental disposition to be agreeable"
agreeablenesses
agreed,"united by being of the same opinion; "agreed in their distrust of authority""
agreeing
agreement,"the statement (oral or written) of an exchange of promises; "they had an agreement that they would not interfere in each other's business"; "there was an understanding between management and the workers"","compatibility of observations; "there was no agreement between theory and measurement"; "the results of two tests were in correspondence"","harmony of people's opinions or actions or characters; "the two parties were in agreement"","the thing arranged or agreed to; "they made arrangements to meet in Chicago"","the determination of grammatical inflection on the basis of word relations","the verbal act of agreeing"
agreements,"the statement (oral or written) of an exchange of promises; "they had an agreement that they would not interfere in each other's business"; "there was an understanding between management and the workers"","compatibility of observations; "there was no agreement between theory and measurement"; "the results of two tests were in correspondence"","harmony of people's opinions or actions or characters; "the two parties were in agreement"","the thing arranged or agreed to; "they made arrangements to meet in Chicago"","the determination of grammatical inflection on the basis of word relations","the verbal act of agreeing"
agrees,"be in accord; be in agreement; "We agreed on the terms of the settlement"; "I can't agree with you!"; "I hold with those who say life is sacred"; "Both philosophers concord on this point"","consent or assent to a condition, or agree to do something; "She agreed to all my conditions"; "He agreed to leave her alone"","be compatible, similar or consistent; coincide in their characteristics; "The two stories don't agree in many details"; "The handwriting checks with the signature on the check"; "The suspect's fingerprints don't match those on the gun"","go together; "The colors don't harmonize"; "Their ideas concorded"","show grammatical agreement; "Subjects and verbs must always agree in English"","be agreeable or suitable; "White wine doesn't agree with me"","achieve harmony of opinion, feeling, or purpose; "No two of my colleagues would agree on whom to elect chairman""
agrestal
agrestic,"characteristic of the fields or country; "agrestic simplicity"; "rustic stone walls"","(of behavior) rustic and uncouth; "the agrestic behavior of a country boy""
agricultural,"relating to or used in or promoting agriculture or farming; "agricultural engineering"; "modern agricultural (or farming) methods"; "agricultural (or farm) equipment"; "an agricultural college"","relating to rural matters; "an agrarian (or agricultural) society"; "farming communities""
agriculturalist,"someone concerned with the science or art or business of cultivating the soil"
agriculturalists,"someone concerned with the science or art or business of cultivating the soil"
agriculture,"a large-scale farming enterprise","the practice of cultivating the land or raising stock","the federal department that administers programs that provide services to farmers (including research and soil conservation and efforts to stabilize the farming economy); created in 1862","the class of people engaged in growing food"
agricultures,"a large-scale farming enterprise","the practice of cultivating the land or raising stock","the federal department that administers programs that provide services to farmers (including research and soil conservation and efforts to stabilize the farming economy); created in 1862","the class of people engaged in growing food"
agriculturist,"someone concerned with the science or art or business of cultivating the soil"
agriculturists,"someone concerned with the science or art or business of cultivating the soil"
agrimonies
agrimony,"a plant of the genus Agrimonia having spikelike clusters of small yellow flowers"
agrologies
agrology,"science of soils in relation to crops"
agronomies
agronomy,"the application of soil and plant sciences to land management and crop production"
aground,"stuck in a place where a ship can no longer float; "a ship aground offshore"; "a boat aground on the beach waiting for the tide to lift it"","with the bottom lodged on the ground; "he ran the ship aground""
ague,"a fit of shivering or shaking","successive stages of chills and fever that is a symptom of malaria","a mark (') placed above a vowel to indicate pronunciation"
aguelike
agues,"a fit of shivering or shaking","successive stages of chills and fever that is a symptom of malaria","a mark (') placed above a vowel to indicate pronunciation"
agueweed,"gentian of eastern North America having clusters of bristly blue flowers","perennial herb of southeastern United States having white-rayed flower heads; formerly used as in folk medicine"
agueweeds,"gentian of eastern North America having clusters of bristly blue flowers","perennial herb of southeastern United States having white-rayed flower heads; formerly used as in folk medicine"
aguish,"affected by ague"
aguishly
