ala,"a flat wing-shaped process or winglike part of an organism; "the alae of the nose"; "the alae of a maple seed"; "the flat petals of a pea blossom are alae"","a wing of an insect"
alabaster,"a compact fine-textured, usually white gypsum used for carving","a hard compact kind of calcite","a very light white","of or resembling alabaster; "alabaster statue""
alabasters,"a compact fine-textured, usually white gypsum used for carving","a hard compact kind of calcite","a very light white","of or resembling alabaster; "alabaster statue""
alack
alacrities
alacrity,"liveliness and eagerness; "he accepted with alacrity"; "the smartness of the pace soon exhausted him""
alae,"a flat wing-shaped process or winglike part of an organism; "the alae of the nose"; "the alae of a maple seed"; "the flat petals of a pea blossom are alae"","a wing of an insect"
alameda
alamedas
alamo,"a siege and massacre at a mission in San Antonio in 1836; Mexican forces under Santa Anna besieged and massacred American rebels who were fighting to make Texas independent of Mexico"
alamode
alamodes
alamos,"a siege and massacre at a mission in San Antonio in 1836; Mexican forces under Santa Anna besieged and massacred American rebels who were fighting to make Texas independent of Mexico"
alan
aland
alands
alane
alang
alanin
alanine,"a crystalline amino acid that occurs in many proteins"
alanines,"a crystalline amino acid that occurs in many proteins"
alanins
alans
alant
alants
alanyl
alanyls
alar,"a chemical sprayed on fruit trees to regulate their growth so the entire crop can be harvested at one time","of or relating to the axil","having or resembling wings"
alarm,"fear resulting from the awareness of danger","a device that signals the occurrence of some undesirable event","an automatic signal (usually a sound) warning of danger","a clock that wakes a sleeper at some preset time","fill with apprehension or alarm; cause to be unpleasantly surprised; "I was horrified at the thought of being late for my interview"; "The news of the executions horrified us"","warn or arouse to a sense of danger or call to a state of preparedness; "The empty house alarmed him"; "We alerted the new neighbors to the high rate of burglaries""
alarmed,"experiencing a sudden sense of danger"
alarming,"frightening because of an awareness of danger"
alarmism,"needless warnings"
alarmisms,"needless warnings"
alarmist,"a person who alarms others needlessly"
alarmists,"a person who alarms others needlessly"
alarms,"fear resulting from the awareness of danger","a device that signals the occurrence of some undesirable event","an automatic signal (usually a sound) warning of danger","a clock that wakes a sleeper at some preset time","fill with apprehension or alarm; cause to be unpleasantly surprised; "I was horrified at the thought of being late for my interview"; "The news of the executions horrified us"","warn or arouse to a sense of danger or call to a state of preparedness; "The empty house alarmed him"; "We alerted the new neighbors to the high rate of burglaries""
alarum,"an automatic signal (usually a sound) warning of danger"
alarumed
alaruming
alarums,"an automatic signal (usually a sound) warning of danger"
alary,"having or resembling wings"
alas,"a flat wing-shaped process or winglike part of an organism; "the alae of the nose"; "the alae of a maple seed"; "the flat petals of a pea blossom are alae"","a wing of an insect","by bad luck; "unfortunately it rained all day"; "alas, I cannot stay""
alaska,"a state in northwestern North America; the 49th state admitted to the union; "Alaska is the largest state in the United States""
alaskas,"a state in northwestern North America; the 49th state admitted to the union; "Alaska is the largest state in the United States""
alastor
alastors
alate,"(of seeds or insects) having winglike extensions; "alate leaves"; "alate seeds of a maple tree""
alated,"(of seeds or insects) having winglike extensions; "alate leaves"; "alate seeds of a maple tree""
alation
alations
alb,"a white linen liturgical vestment with sleeves; worn by priests"
alba
albacore,"relatively small tuna with choice white flesh; major source of canned tuna","large pelagic tuna the source of most canned tuna; reaches 93 pounds and has long pectoral fins; found worldwide in tropical and temperate waters"
albacores,"relatively small tuna with choice white flesh; major source of canned tuna","large pelagic tuna the source of most canned tuna; reaches 93 pounds and has long pectoral fins; found worldwide in tropical and temperate waters"
albas
albata
albatas
albatross,"(figurative) something that hinders or handicaps; "she was an albatross around his neck"","large web-footed birds of the southern hemisphere having long narrow wings; noted for powerful gliding flight"
albatrosses
albedo,"the ratio of reflected to incident light"
albedos,"the ratio of reflected to incident light"
albeit
albicore
albicores
albinal,"of or pertaining to or affected by albinism"
albinic,"of or pertaining to or affected by albinism"
albinism,"the congenital absence of pigmentation in the eyes and skin and hair"
albinisms,"the congenital absence of pigmentation in the eyes and skin and hair"
albino,"a person with congenital albinism: white hair and milky skin; eyes are usually pink"
albinos,"a person with congenital albinism: white hair and milky skin; eyes are usually pink"
albite,"a widely distributed feldspar that forms rocks"
albites,"a widely distributed feldspar that forms rocks"
albitic,"of or related to albite feldspar"
albs,"a white linen liturgical vestment with sleeves; worn by priests"
album,"one or more recordings issued together; originally released on 12-inch phonograph records (usually with attractive record covers) and later on cassette audiotape and compact disc","a book of blank pages with pockets or envelopes; for organizing photographs or stamp collections etc"
albumen,"a simple water-soluble protein found in many animal tissues and liquids","the white part of an egg; the nutritive and protective gelatinous substance surrounding the yolk consisting mainly of albumin dissolved in water; "she separated the whites from the yolks of several eggs""
albumens,"a simple water-soluble protein found in many animal tissues and liquids","the white part of an egg; the nutritive and protective gelatinous substance surrounding the yolk consisting mainly of albumin dissolved in water; "she separated the whites from the yolks of several eggs""
albumin,"a simple water-soluble protein found in many animal tissues and liquids"
albumins,"a simple water-soluble protein found in many animal tissues and liquids"
albumose
albumoses
albums,"one or more recordings issued together; originally released on 12-inch phonograph records (usually with attractive record covers) and later on cassette audiotape and compact disc","a book of blank pages with pockets or envelopes; for organizing photographs or stamp collections etc"
alburnum
alburnums
alcade
alcades
alcahest,"hypothetical universal solvent once sought by alchemists"
alcahests,"hypothetical universal solvent once sought by alchemists"
alcaic,"verse in the meter used in Greek and Latin poetry consisting of strophes of 4 tetrametric lines; reputedly invented by Alcaeus"
alcaics,"verse in the meter used in Greek and Latin poetry consisting of strophes of 4 tetrametric lines; reputedly invented by Alcaeus"
alcaide
alcaides
alcalde,"a mayor or chief magistrate of a Spanish town"
alcaldes,"a mayor or chief magistrate of a Spanish town"
alcayde
alcaydes
alcazar,"any of various Spanish fortresses or palaces built by the Moors"
alcazars,"any of various Spanish fortresses or palaces built by the Moors"
alchemic,"related to or concerned with alchemy"
alchemical,"related to or concerned with alchemy"
alchemies
alchemist,"one who was versed in the practice of alchemy and who sought an elixir of life and a panacea and an alkahest and the philosopher's stone"
alchemists,"one who was versed in the practice of alchemy and who sought an elixir of life and a panacea and an alkahest and the philosopher's stone"
alchemy,"the way two individuals relate to each other; "their chemistry was wrong from the beginning -- they hated each other"; "a mysterious alchemy brought them together"","a pseudoscientific forerunner of chemistry in medieval times"
alchymies
alchymy
alcidine
alcohol,"a liquor or brew containing alcohol as the active agent; "alcohol (or drink) ruined him"","any of a series of volatile hydroxyl compounds that are made from hydrocarbons by distillation"
