arbitrations,"(law) the hearing and determination of a dispute by an impartial referee agreed to by both parties (often used to settle disputes between labor and management)","the act of deciding as an arbiter; giving authoritative judgment; "they submitted their disagreement to arbitration""
arbitrator,"someone chosen to judge and decide a disputed issue; "the critic was considered to be an arbiter of modern literature"; "the arbitrator's authority derived from the consent of the disputants"; "an umpire was appointed to settle the tax case""
arbitrators,"someone chosen to judge and decide a disputed issue; "the critic was considered to be an arbiter of modern literature"; "the arbitrator's authority derived from the consent of the disputants"; "an umpire was appointed to settle the tax case""
arbor,"tree (as opposed to shrub)","any of various rotating shafts that serve as axes for larger rotating parts","a framework that supports climbing plants; "the arbor provided a shady resting place in the park""
arboreal,"of or relating to or formed by trees; "an arborous roof"","inhabiting or frequenting trees; "arboreal apes"","resembling a tree in form and branching structure; "arborescent coral found off the coast of Bermuda"; "dendriform sponges""
arbored
arbores
arboreta,"a facility where trees and shrubs are cultivated for exhibition"
arborist,"a specialist in treating damaged trees"
arborists,"a specialist in treating damaged trees"
arborize,"branch out like trees; "nerve fibers arborize""
arborized
arborizes,"branch out like trees; "nerve fibers arborize""
arborizing
arborous,"of or relating to or formed by trees; "an arborous roof""
arbors,"tree (as opposed to shrub)","any of various rotating shafts that serve as axes for larger rotating parts","a framework that supports climbing plants; "the arbor provided a shady resting place in the park""
arbour,"a framework that supports climbing plants; "the arbor provided a shady resting place in the park""
arboured
arbours,"a framework that supports climbing plants; "the arbor provided a shady resting place in the park""
arbuscle
arbuscles
arbute
arbutean
arbutes
arbutus,"any of several evergreen shrubs of the genus Arbutus of temperate Europe and America"
arbutuses
arc,"electrical conduction through a gas in an applied electric field","a continuous portion of a circle","something curved in shape","form an arch or curve; "her back arches"; "her hips curve nicely""
arcade,"a covered passageway with shops and stalls on either side","a structure composed of a series of arches supported by columns"
arcaded
arcades,"a covered passageway with shops and stalls on either side","a structure composed of a series of arches supported by columns"
arcadia,"a department of Greece in the central Peloponnese"
arcadian,"an inhabitant of Arcadia","(used with regard to idealized country life) idyllically rustic; "a country life of arcadian contentment"; "a pleasant bucolic scene"; "charming in its pastoral setting"; "rustic tranquility""
arcadians,"an inhabitant of Arcadia","(used with regard to idealized country life) idyllically rustic; "a country life of arcadian contentment"; "a pleasant bucolic scene"; "charming in its pastoral setting"; "rustic tranquility""
arcadias,"a department of Greece in the central Peloponnese"
arcading
arcadings
arcana,"information known only to a special group; "the secret of Cajun cooking""
arcane,"requiring secret or mysterious knowledge; "the arcane science of dowsing""
arcanum,"information known only to a special group; "the secret of Cajun cooking""
arcature
arcatures
arced,"forming or resembling an arch; "an arched ceiling""
arch,"a curved shape in the vertical plane that spans an opening","a curved bony structure supporting or enclosing organs (especially the inner sides of the feet)","a passageway under a curved masonry construction; "they built a triumphal arch to memorialize their victory"","(architecture) a masonry construction (usually curved) for spanning an opening and supporting the weight above it","form an arch or curve; "her back arches"; "her hips curve nicely"","(used of behavior or attitude) characteristic of those who treat others with condescension","expert in skulduggery; "an arch criminal"","naughtily or annoyingly playful; "teasing and worrying with impish laughter"; "a wicked prank""
archaeological,"related to or dealing with or devoted to archaeology; "an archaeological dig"; "a dramatic archaeological discovery""
archaeologies
archaeologist,"an anthropologist who studies prehistoric people and their culture"
archaeologists,"an anthropologist who studies prehistoric people and their culture"
archaeology,"the branch of anthropology that studies prehistoric people and their cultures"
archaic,"so extremely old as seeming to belong to an earlier period; "a ramshackle antediluvian tenement"; "antediluvian ideas"; "archaic laws"","little evolved from or characteristic of an earlier ancestral type; "archaic forms of life"; "primitive mammals"; "the okapi is a short-necked primitive cousin of the giraffe""
archaically
archaise,"give an archaic appearance of character to; "archaized craftwork""
archaised
archaises,"give an archaic appearance of character to; "archaized craftwork""
archaising
archaism,"the use of an archaic expression"
archaisms,"the use of an archaic expression"
archaist,"a person who archaizes","an expert or collector of antiquities"
archaists,"a person who archaizes","an expert or collector of antiquities"
archaize,"give an archaic appearance of character to; "archaized craftwork""
archaized
archaizes,"give an archaic appearance of character to; "archaized craftwork""
archaizing
archangel,"an angel ranked above the highest rank in the celestial hierarchy","a biennial cultivated herb; its stems are candied and eaten and its roots are used medicinally"
archangels,"an angel ranked above the highest rank in the celestial hierarchy","a biennial cultivated herb; its stems are candied and eaten and its roots are used medicinally"
archbishop,"a bishop of highest rank"
archbishopric,"the territorial jurisdiction of an archbishop"
archbishoprics,"the territorial jurisdiction of an archbishop"
archbishops,"a bishop of highest rank"
archdiocese,"the diocese of an archbishop"
archdioceses,"the diocese of an archbishop"
archduke,"a sovereign prince of the former ruling house of Austria"
archdukes,"a sovereign prince of the former ruling house of Austria"
arched,"constructed with or in the form of an arch or arches; "an arched passageway"","forming or resembling an arch; "an arched ceiling""
archeologies
archeology,"the branch of anthropology that studies prehistoric people and their cultures"
archer,"a person who is expert in the use of a bow and arrow","(astrology) a person who is born while the sun is in Sagittarius","the ninth sign of the zodiac; the sun is in this sign from about November 22 to December 21"
archeries
archers,"a person who is expert in the use of a bow and arrow","(astrology) a person who is born while the sun is in Sagittarius","the ninth sign of the zodiac; the sun is in this sign from about November 22 to December 21"
archery,"the sport of shooting arrows with a bow"
arches
archetype,"something that serves as a model or a basis for making copies; "this painting is a copy of the original""
archetypes,"something that serves as a model or a basis for making copies; "this painting is a copy of the original""
archil,"a purplish dye obtained from orchil lichens","any of various lecanoras that yield the dye archil"
archils,"a purplish dye obtained from orchil lichens","any of various lecanoras that yield the dye archil"
archine,"a Russian unit of length (71 cm)"
archines,"a Russian unit of length (71 cm)"
arching,"forming or resembling an arch; "an arched ceiling""
archings,"forming or resembling an arch; "an arched ceiling""
archipelago,"a group of many islands in a large body of water"
archipelagos,"a group of many islands in a large body of water"
architect,"someone who creates plans to be used in making something (such as buildings)"
architects,"someone who creates plans to be used in making something (such as buildings)"
architectural,"of or pertaining to the art and science of architecture; "architectural history"; "architectural design""
architecture,"an architectural product or work","the discipline dealing with the principles of design and construction and ornamentation of fine buildings; "architecture and eloquence are mixed arts whose end is sometimes beauty and sometimes use"","the profession of designing buildings and environments with consideration for their esthetic effect","(computer science) the structure and organization of a computer's hardware or system software; "the architecture of a computer's system software""
architectures,"an architectural product or work","the discipline dealing with the principles of design and construction and ornamentation of fine buildings; "architecture and eloquence are mixed arts whose end is sometimes beauty and sometimes use"","the profession of designing buildings and environments with consideration for their esthetic effect","(computer science) the structure and organization of a computer's hardware or system software; "the architecture of a computer's system software""
archival,"of or relating to or contained in or serving as an archive"
archive,"a depository containing historical records and documents","put into an archive"
archived
archives,"collection of records especially about an institution","put into an archive"
archiving
archly,"in_an_arch_manner; with playful slyness or roguishness"
archness,"inappropriate playfulness"
archnesses
archon
archons
archway,"a passageway under a curved masonry construction; "they built a triumphal arch to memorialize their victory""
archways,"a passageway under a curved masonry construction; "they built a triumphal arch to memorialize their victory""
arciform,"forming or resembling an arch; "an arched ceiling""
arcing
arcked,"form an arch or curve; "her back arches"; "her hips curve nicely""
arcking,"form an arch or curve; "her back arches"; "her hips curve nicely""
arco,"(of instruments in the violin family) to be played with the bow"
arcs,"electrical conduction through a gas in an applied electric field","a continuous portion of a circle","something curved in shape","form an arch or curve; "her back arches"; "her hips curve nicely""
arctic,"the regions to the north of the Arctic Circle centered on the North Pole","a waterproof overshoe that protects shoes from water or snow","of or relating to the Arctic; "the Arctic summer"","extremely cold; "an arctic climate"; "a frigid day"; "gelid waters of the North Atlantic"; "glacial winds"; "icy hands"; "polar weather""
arctics,"the regions to the north of the Arctic Circle centered on the North Pole","a waterproof overshoe that protects shoes from water or snow","of or relating to the Arctic; "the Arctic summer"","extremely cold; "an arctic climate"; "a frigid day"; "gelid waters of the North Atlantic"; "glacial winds"; "icy hands"; "polar weather""
arcuate,"forming or resembling an arch; "an arched ceiling""
arcuated
arcus,"a whitish deposit in the shape of an arc that is sometimes seen in the cornea"
arcuses
ardeb,"a unit of dry measure used in Egypt"
ardebs,"a unit of dry measure used in Egypt"
ardencies
ardency
ardent,"characterized by intense emotion; "ardent love"; "an ardent lover"; "a fervent desire to change society"; "a fervent admirer"; "fiery oratory"; "an impassioned appeal"; "a torrid love affair"","characterized by strong enthusiasm; "ardent revolutionaries"; "warm support"","glowing or shining like fire; "from rank to rank she darts her ardent eyes"- Alexander Pope; "frightened by his ardent burning eyes""
ardently,"in an ardent manner; "the spirit of God knew very well that there was a deeper question to be settled before there could be the intervention in power that was so ardently desired""
ardor,"a feeling of strong eagerness (usually in favor of a person or cause); "they were imbued with a revolutionary ardor"; "he felt a kind of religious zeal"","intense feeling of love","feelings of great warmth and intensity; "he spoke with great ardor""
ardors,"a feeling of strong eagerness (usually in favor of a person or cause); "they were imbued with a revolutionary ardor"; "he felt a kind of religious zeal"","intense feeling of love","feelings of great warmth and intensity; "he spoke with great ardor""
ardour,"a feeling of strong eagerness (usually in favor of a person or cause); "they were imbued with a revolutionary ardor"; "he felt a kind of religious zeal"","intense feeling of love","feelings of great warmth and intensity; "he spoke with great ardor""
ardours,"a feeling of strong eagerness (usually in favor of a person or cause); "they were imbued with a revolutionary ardor"; "he felt a kind of religious zeal"","intense feeling of love","feelings of great warmth and intensity; "he spoke with great ardor""
arduous,"characterized by effort to the point of exhaustion; especially physical effort; "worked their arduous way up the mining valley"; "a grueling campaign"; "hard labor"; "heavy work"; "heavy going"; "spent many laborious hours on the project"; "set a punishing pace"","taxing to the utmost; testing powers of endurance; "his final, straining burst of speed"; "a strenuous task"; "your willingness after these six arduous days to remain here"- F.D.Roosevelt","difficult to accomplish; demanding considerable mental effort and skill; "the arduous work of preparing a dictionary""
arduously,"in an arduous manner; "they worked arduously""
arduousness,"extreme effortfulness"
arduousnesses
are,"a unit of surface area equal to 100 square meters","have the quality of being; (copula, used with an adjective or a predicate noun); "John is rich"; "This is not a good answer"","be identical to; be someone or something; "The president of the company is John Smith"; "This is my house"","occupy a certain position or area; be somewhere; "Where is my umbrella?" "The toolshed is in the back"; "What is behind this behavior?"","have an existence, be extant; "Is there a God?"","happen, occur, take place; "I lost my wallet; this was during the visit to my parents' house"; "There were two hundred people at his funeral"; "There was a lot of noise in the kitchen"","be identical or equivalent to; "One dollar equals 1,000 rubles these days!"","form or compose; "This money is my only income"; "The stone wall was the backdrop for the performance"; "These constitute my entire belonging"; "The children made up the chorus"; "This sum represents my entire income for a year"; "These few men comprise his entire army"","work in a specific place, with a specific subject, or in a specific function; "He is a herpetologist"; "She is our resident philosopher"","represent, as of a character on stage; "Derek Jacobi was Hamlet"","spend or use time; "I may be an hour"","have life, be alive; "Our great leader is no more"; "My grandfather lived until the end of war"","to remain unmolested, undisturbed, or uninterrupted -- used only in infinitive form; "let her be"","be priced at; "These shoes cost $100""
area,"a particular geographical region of indefinite boundary (usually serving some special purpose or distinguished by its people or culture or geography); "it was a mountainous area"; "Bible country"","a subject of study; "it was his area of specialization"; "areas of interest include..."","a part of an animal that has a special function or is supplied by a given artery or nerve; "in the abdominal region"","a particular environment or walk of life; "his social sphere is limited"; "it was a closed area of employment"; "he's out of my orbit"","a part of a structure having some specific characteristic or function; "the spacious cooking area provided plenty of room for servants"","the extent of a 2-dimensional surface enclosed within a boundary; "the area of a rectangle"; "it was about 500 square feet in area""
areae
areal,"of or relating to or involving an area"
areally
areas,"a particular geographical region of indefinite boundary (usually serving some special purpose or distinguished by its people or culture or geography); "it was a mountainous area"; "Bible country"","a subject of study; "it was his area of specialization"; "areas of interest include..."","a part of an animal that has a special function or is supplied by a given artery or nerve; "in the abdominal region"","a particular environment or walk of life; "his social sphere is limited"; "it was a closed area of employment"; "he's out of my orbit"","a part of a structure having some specific characteristic or function; "the spacious cooking area provided plenty of room for servants"","the extent of a 2-dimensional surface enclosed within a boundary; "the area of a rectangle"; "it was about 500 square feet in area""
areaway,"a passageway between buildings or giving access to a basement"
areaways,"a passageway between buildings or giving access to a basement"
areca,"any of several tall tropical palms native to southeastern Asia having egg-shaped nuts"
arecas,"any of several tall tropical palms native to southeastern Asia having egg-shaped nuts"
areic
arena,"a particular environment or walk of life; "his social sphere is limited"; "it was a closed area of employment"; "he's out of my orbit"","the central area of an ancient Roman amphitheater where contests and spectacles were held; especially an area that was strewn with sand","a large structure for open-air sports or entertainments","a playing field where sports events take place"
arenas,"a particular environment or walk of life; "his social sphere is limited"; "it was a closed area of employment"; "he's out of my orbit"","the central area of an ancient Roman amphitheater where contests and spectacles were held; especially an area that was strewn with sand","a large structure for open-air sports or entertainments","a playing field where sports events take place"
arenose
arenous
areola,"small space in a tissue or body part such as the area between veins on a leaf or an insect's wing","small circular area such as that around the human nipple or an inflamed area around a pimple or insect bite"
areolae,"small space in a tissue or body part such as the area between veins on a leaf or an insect's wing","small circular area such as that around the human nipple or an inflamed area around a pimple or insect bite"
areolar,"relating to or like or divided into areolae; "areolar tissue""
areolas,"small space in a tissue or body part such as the area between veins on a leaf or an insect's wing","small circular area such as that around the human nipple or an inflamed area around a pimple or insect bite"
areolate,"relating to or like or divided into areolae; "areolar tissue""
areole
areoles
areologies
areology
ares,"(Greek mythology) Greek god of war; son of Zeus and Hera; identified with Roman Mars","have the quality of being; (copula, used with an adjective or a predicate noun); "John is rich"; "This is not a good answer"","be identical to; be someone or something; "The president of the company is John Smith"; "This is my house"","occupy a certain position or area; be somewhere; "Where is my umbrella?" "The toolshed is in the back"; "What is behind this behavior?"","have an existence, be extant; "Is there a God?"","happen, occur, take place; "I lost my wallet; this was during the visit to my parents' house"; "There were two hundred people at his funeral"; "There was a lot of noise in the kitchen"","be identical or equivalent to; "One dollar equals 1,000 rubles these days!"","form or compose; "This money is my only income"; "The stone wall was the backdrop for the performance"; "These constitute my entire belonging"; "The children made up the chorus"; "This sum represents my entire income for a year"; "These few men comprise his entire army"","work in a specific place, with a specific subject, or in a specific function; "He is a herpetologist"; "She is our resident philosopher"","represent, as of a character on stage; "Derek Jacobi was Hamlet"","spend or use time; "I may be an hour"","have life, be alive; "Our great leader is no more"; "My grandfather lived until the end of war"","to remain unmolested, undisturbed, or uninterrupted -- used only in infinitive form; "let her be"","be priced at; "These shoes cost $100""
arete,"a sharp narrow ridge found in rugged mountains"
aretes,"a sharp narrow ridge found in rugged mountains"
arethusa,"any of several bog orchids of the genus Arethusa having 1 or 2 showy flowers"
arethusas,"any of several bog orchids of the genus Arethusa having 1 or 2 showy flowers"
arf
argal,"wild sheep of semidesert regions in central Asia"
argali,"wild sheep of semidesert regions in central Asia"
argalis,"wild sheep of semidesert regions in central Asia"
argals,"wild sheep of semidesert regions in central Asia"
argent,"a metal tincture used in heraldry to give a silvery appearance","of lustrous grey; covered with or tinged with the color of silver; "silvery hair""
argental
argentic,"relating to compounds in which silver is bivalent"
argents,"a metal tincture used in heraldry to give a silvery appearance","of lustrous grey; covered with or tinged with the color of silver; "silvery hair""
argentum
argentums
argil,"a white clay (especially a white clay used by potters)"
argils,"a white clay (especially a white clay used by potters)"
arginase
arginases
arginine,"a bitter tasting amino acid found in proteins and necessary for nutrition; its absence from the diet leads to a reduced production of spermatozoa"
arginines,"a bitter tasting amino acid found in proteins and necessary for nutrition; its absence from the diet leads to a reduced production of spermatozoa"
argle
argled
argles
argling
argol
argols
argon,"a colorless and odorless inert gas; one of the six inert gases; comprises approximately 1% of the earth's atmosphere"
argonaut,"someone engaged in a dangerous but potentially rewarding adventure","(Greek mythology) one of the heroes who sailed with Jason in search of the Golden Fleece","cephalopod mollusk of warm seas whose females have delicate papery spiral shells"
argonauts,"someone engaged in a dangerous but potentially rewarding adventure","(Greek mythology) one of the heroes who sailed with Jason in search of the Golden Fleece","cephalopod mollusk of warm seas whose females have delicate papery spiral shells"
argons,"a colorless and odorless inert gas; one of the six inert gases; comprises approximately 1% of the earth's atmosphere"
argosies
argosy,"one or more large merchant ships"
argot,"a characteristic language of a particular group (as among thieves); "they don't speak our lingo""
argotic
argots,"a characteristic language of a particular group (as among thieves); "they don't speak our lingo""
arguable,"capable of being supported by argument","open to argument or debate; "that is a moot question""
arguably,"as can be shown by argument; "she is arguably the best""
argue,"present reasons and arguments","have an argument about something","give evidence of; "The evidence argues for your claim"; "The results indicate the need for more work""
argued
arguer,"someone who engages in debate"
arguers,"someone who engages in debate"
argues,"present reasons and arguments","have an argument about something","give evidence of; "The evidence argues for your claim"; "The results indicate the need for more work""
argufied,"have a disagreement over something; "We quarreled over the question as to who discovered America"; "These two fellows are always scrapping over something""
argufier
argufiers
argufies
argufy,"have a disagreement over something; "We quarreled over the question as to who discovered America"; "These two fellows are always scrapping over something""
argufying
arguing,"a contentious speech act; a dispute where there is strong disagreement; "they were involved in a violent argument""
argument,"a fact or assertion offered as evidence that something is true; "it was a strong argument that his hypothesis was true"","a contentious speech act; a dispute where there is strong disagreement; "they were involved in a violent argument"","a discussion in which reasons are advanced for and against some proposition or proposal; "the argument over foreign aid goes on and on"","a summary of the subject or plot of a literary work or play or movie; "the editor added the argument to the poem"","(computer science) a reference or value that is passed to a function, procedure, subroutine, command, or program","a variable in a logical or mathematical expression whose value determines the dependent variable; if f(x)=y, x is the independent variable","a course of reasoning aimed at demonstrating a truth or falsehood; the methodical process of logical reasoning; "I can't follow your line of reasoning""
argumentative,"given to or characterized by argument; "an argumentative discourse"; "argumentative to the point of being cantankerous"; "an intelligent but argumentative child""
arguments,"a fact or assertion offered as evidence that something is true; "it was a strong argument that his hypothesis was true"","a contentious speech act; a dispute where there is strong disagreement; "they were involved in a violent argument"","a discussion in which reasons are advanced for and against some proposition or proposal; "the argument over foreign aid goes on and on"","a summary of the subject or plot of a literary work or play or movie; "the editor added the argument to the poem"","(computer science) a reference or value that is passed to a function, procedure, subroutine, command, or program","a variable in a logical or mathematical expression whose value determines the dependent variable; if f(x)=y, x is the independent variable","a course of reasoning aimed at demonstrating a truth or falsehood; the methodical process of logical reasoning; "I can't follow your line of reasoning""
argus,"(Greek mythology) a giant with 100 eyes; was guardian of the heifer Io and was slain by Hermes","large brilliantly patterned East Indian pheasant"
arguses
argyle,"a covered gravy holder of silver or other metal containing a detachable central vessel for hot water to keep the gravy warm","a design consisting of a pattern of varicolored diamonds on a solid background (originally for knitted articles); patterned after the tartan of a clan in western Scotland","a sock knitted or woven with an argyle design (usually used in the plural)"
argyles,"a covered gravy holder of silver or other metal containing a detachable central vessel for hot water to keep the gravy warm","a design consisting of a pattern of varicolored diamonds on a solid background (originally for knitted articles); patterned after the tartan of a clan in western Scotland","a sock knitted or woven with an argyle design (usually used in the plural)"
argyll,"a covered gravy holder of silver or other metal containing a detachable central vessel for hot water to keep the gravy warm","a design consisting of a pattern of varicolored diamonds on a solid background (originally for knitted articles); patterned after the tartan of a clan in western Scotland","a sock knitted or woven with an argyle design (usually used in the plural)"
argylls,"a covered gravy holder of silver or other metal containing a detachable central vessel for hot water to keep the gravy warm","a design consisting of a pattern of varicolored diamonds on a solid background (originally for knitted articles); patterned after the tartan of a clan in western Scotland","a sock knitted or woven with an argyle design (usually used in the plural)"
arhat,"a Buddhist who has attained nirvana"
arhats,"a Buddhist who has attained nirvana"
aria,"an elaborate song for solo voice"
arias,"an elaborate song for solo voice"
arid,"lacking sufficient water or rainfall; "an arid climate"; "a waterless well"; "miles of waterless country to cross"","lacking vitality or spirit; lifeless; "a technically perfect but arid performance of the sonata"; "a desiccate romance"; "a prissy and emotionless creature...settles into a mold of desiccated snobbery"-C.J.Rolo"
arider
aridest
aridities
aridity,"the quality of yielding nothing of value","a deficiency of moisture (especially when resulting from a permanent absence of rainfall)"
aridly
aridness,"a deficiency of moisture (especially when resulting from a permanent absence of rainfall)"
aridnesses
ariel
ariels
arietta,"a short aria"
ariettas,"a short aria"
ariette,"a short aria"
ariettes,"a short aria"
aright,"in an accurate manner; "the flower had been correctly depicted by his son"; "he guessed right""
aril,"fleshy and usually brightly colored cover of some seeds that develops from the ovule stalk and partially or entirely envelopes the seed"
ariled,"(of some seeds) having a fleshy and usually brightly colored cover"
arillate,"(of some seeds) having a fleshy and usually brightly colored cover"
arillode
arillodes
arilloid
arils,"fleshy and usually brightly colored cover of some seeds that develops from the ovule stalk and partially or entirely envelopes the seed"
ariose,"having a melody (as distinguished from recitative)"
ariosi
arioso,"(music) a short recitative that is melodic but is not an aria"
ariosos,"(music) a short recitative that is melodic but is not an aria"
arise,"come into existence; take on form or shape; "A new religious movement originated in that country"; "a love that sprang up from friendship"; "the idea for the book grew out of a short story"; "An interesting phenomenon uprose"","originate or come into being; "a question arose"","rise to one's feet; "The audience got up and applauded"","result or issue; "A slight unpleasantness arose from this discussion"","move upward; "The fog lifted"; "The smoke arose from the forest fire"; "The mist uprose from the meadows"","take part in a rebellion; renounce a former allegiance","get up and out of bed; "I get up at 7 A.M. every day"; "They rose early"; "He uprose at night""
arisen,"come into existence; take on form or shape; "A new religious movement originated in that country"; "a love that sprang up from friendship"; "the idea for the book grew out of a short story"; "An interesting phenomenon uprose"","originate or come into being; "a question arose"","rise to one's feet; "The audience got up and applauded"","result or issue; "A slight unpleasantness arose from this discussion"","move upward; "The fog lifted"; "The smoke arose from the forest fire"; "The mist uprose from the meadows"","take part in a rebellion; renounce a former allegiance","get up and out of bed; "I get up at 7 A.M. every day"; "They rose early"; "He uprose at night""
arises,"come into existence; take on form or shape; "A new religious movement originated in that country"; "a love that sprang up from friendship"; "the idea for the book grew out of a short story"; "An interesting phenomenon uprose"","originate or come into being; "a question arose"","rise to one's feet; "The audience got up and applauded"","result or issue; "A slight unpleasantness arose from this discussion"","move upward; "The fog lifted"; "The smoke arose from the forest fire"; "The mist uprose from the meadows"","take part in a rebellion; renounce a former allegiance","get up and out of bed; "I get up at 7 A.M. every day"; "They rose early"; "He uprose at night""
arising
arista,"bristlelike process near the tip of the antenna of certain flies"
aristae,"bristlelike process near the tip of the antenna of certain flies"
aristas,"bristlelike process near the tip of the antenna of certain flies"
aristate
aristocracies
aristocracy,"a privileged class holding hereditary titles","the most powerful members of a society"
aristocrat,"a member of the aristocracy"
aristocratic,"belonging to or characteristic of the nobility or aristocracy; "an aristocratic family"; "aristocratic Bostonians"; "aristocratic government"; "a blue family"; "blue blood"; "the blue-blooded aristocracy"; "of gentle blood"; "patrician landholders of the American South"; "aristocratic bearing"; "aristocratic features"; "patrician tastes""
aristocrats,"a member of the aristocracy"
arithmetic,"the branch of pure mathematics dealing with the theory of numerical calculations","relating to or involving arithmetic; "arithmetical computations""
arithmetical,"relating to or involving arithmetic; "arithmetical computations""
ark,"(Judaism) sacred chest where the ancient Hebrews kept the two tablets containing the Ten Commandments","a boat built by Noah to save his family and animals from the flood"
arks,"(Judaism) sacred chest where the ancient Hebrews kept the two tablets containing the Ten Commandments","a boat built by Noah to save his family and animals from the flood"
arles,"money given by a buyer to a seller to bind a contract"
arm,"a human limb; technically the part of the superior limb between the shoulder and the elbow but commonly used to refer to the whole superior limb","any projection that is thought to resemble a human arm; "the arm of the record player"; "an arm of the sea"; "a branch of the sewer"","any instrument or instrumentality used in fighting or hunting; "he was licensed to carry a weapon"","the part of an armchair or sofa that supports the elbow and forearm of a seated person","a division of some larger or more complex organization; "a branch of Congress"; "botany is a branch of biology"; "the Germanic branch of Indo-European languages"","the part of a garment that is attached at the armhole and that provides a cloth covering for the arm","prepare oneself for a military confrontation; "The U.S. is girding for a conflict in the Middle East"; "troops are building up on the Iraqi border"","supply with arms; "The U.S. armed the freedom fighters in Afghanistan""
armada,"a large fleet"
armadas,"a large fleet"
armadillo,"burrowing chiefly nocturnal mammal with body covered with strong horny plates"
armadillos,"burrowing chiefly nocturnal mammal with body covered with strong horny plates"
armament,"weaponry used by military or naval force","the act of equiping with weapons in preparation for war"
armaments,"weaponry used by military or naval force","the act of equiping with weapons in preparation for war"
armature,"coil in which voltage is induced by motion through a magnetic field"
armatured
armatures,"coil in which voltage is induced by motion through a magnetic field"
armaturing
armband,"worn around arm as identification or to indicate mourning","a band worn around the upper arm"
armbands,"worn around arm as identification or to indicate mourning","a band worn around the upper arm"
armchair,"chair with a support on each side for arms"
armchairs,"chair with a support on each side for arms"
armed,"(used of persons or the military) characterized by having or bearing arms; "armed robbery"","having arms or arms as specified; used especially in combination; "the many-armed goddess Shiva"","(used of plants and animals) furnished with bristles and thorns"
armer
armers
armet,"a medieval helmet with a visor and a neck guard"
armets,"a medieval helmet with a visor and a neck guard"
armful,"the quantity that can be contained in the arms"
armfuls,"the quantity that can be contained in the arms"
armhole,"a hole through which you put your arm and where a sleeve can be attached"
armholes,"a hole through which you put your arm and where a sleeve can be attached"
armies
armiger,"a squire carrying the armor of a knight","a nobleman entitled to bear heraldic arms"
armigero
armigeros
armigers,"a squire carrying the armor of a knight","a nobleman entitled to bear heraldic arms"
armilla,"a celestial globe consisting of metal hoops; used by early astronomers to determine the positions of stars","(archeology) a bracelet worn around the wrist or arm"
armillae
armillas,"a celestial globe consisting of metal hoops; used by early astronomers to determine the positions of stars","(archeology) a bracelet worn around the wrist or arm"
arming,"the act of equiping with weapons in preparation for war"
armings,"the act of equiping with weapons in preparation for war"
armless,"having no arms; "the armless Venus de Milo""
armlet,"a band worn around the arm for decoration"
armlets,"a band worn around the arm for decoration"
armlike,"resembling an arm"
armload
armloads
armoire,"a large wardrobe or cabinet; originally used for storing weapons"
armoires,"a large wardrobe or cabinet; originally used for storing weapons"
armonica
armonicas
