hue,"the quality of a color as determined by its dominant wavelength","take on color or become colored; "In highlights it hued to a dull silver-grey"","suffuse with color"
hued
hueless,"of something totally lacking in saturation and therefore having no hue"
hues,"the quality of a color as determined by its dominant wavelength","take on color or become colored; "In highlights it hued to a dull silver-grey"","suffuse with color"
huff,"a state of irritation or annoyance","inhale recreational drugs; "The addict was snorting cocaine almost every day"; "the kids were huffing glue"","blow hard and loudly; "he huffed and puffed as he made his way up the mountain""
huffed
huffier
huffiest
huffily,"in a huffy manner; "`Don't bother to call me back,' he said huffily""
huffing,"an act of forcible exhalation"
huffish,"sullen or moody"
huffs,"a state of irritation or annoyance","inhale recreational drugs; "The addict was snorting cocaine almost every day"; "the kids were huffing glue"","blow hard and loudly; "he huffed and puffed as he made his way up the mountain""
huffy,"quick to take offense","roused to anger; "stayed huffy a good while"- Mark Twain; "she gets mad when you wake her up so early"; "mad at his friend"; "sore over a remark""
hug,"a tight or amorous embrace; "come here and give me a big hug"","squeeze (someone) tightly in your arms, usually with fondness; "Hug me, please"; "They embraced"; "He hugged her close to him"","fit closely or tightly; "The dress hugged her hips""
huge,"unusually great in size or amount or degree or especially extent or scope; "huge government spending"; "huge country estates"; "huge popular demand for higher education"; "a huge wave"; "the Los Angeles aqueduct winds like an immense snake along the base of the mountains"; "immense numbers of birds"; "at vast (or immense) expense"; "the vast reaches of outer space"; "the vast accumulation of knowledge...which we call civilization"- W.R.Inge"
hugely,"extremely; "he was enormously popular""
hugeness
hugenesses
hugeous
huger
hugest
huggable
hugged,"squeeze (someone) tightly in your arms, usually with fondness; "Hug me, please"; "They embraced"; "He hugged her close to him"","fit closely or tightly; "The dress hugged her hips""
hugger,"a person who hugs"
huggers,"a person who hugs"
hugging,"affectionate play (or foreplay without contact with the genital organs)","squeeze (someone) tightly in your arms, usually with fondness; "Hug me, please"; "They embraced"; "He hugged her close to him"","fit closely or tightly; "The dress hugged her hips""
hugs,"a tight or amorous embrace; "come here and give me a big hug"","squeeze (someone) tightly in your arms, usually with fondness; "Hug me, please"; "They embraced"; "He hugged her close to him"","fit closely or tightly; "The dress hugged her hips""
huh
huic
hula,"a Polynesian rain dance performed by a woman"
hulas,"a Polynesian rain dance performed by a woman"
hulk,"a very large person; impressive in size or qualities","a ship that has been wrecked and abandoned","appear very large or occupy a commanding position; "The huge sculpture predominates over the fountain"; "Large shadows loomed on the canyon wall""
hulked
hulkier
hulkiest
hulking,"of great size and bulk; "a hulking figure of a man"; "three hulking battleships""
hulks,"a very large person; impressive in size or qualities","a ship that has been wrecked and abandoned","appear very large or occupy a commanding position; "The huge sculpture predominates over the fountain"; "Large shadows loomed on the canyon wall""
hulky,"of great size and bulk; "a hulking figure of a man"; "three hulking battleships""
hull,"dry outer covering of a fruit or seed or nut","persistent enlarged calyx at base of e.g. a strawberry or raspberry","United States naval officer who commanded the `Constitution' during the War of 1812 and won a series of brilliant victories against the British (1773-1843)","United States diplomat who did the groundwork for creating the United Nations (1871-1955)","a large fishing port in northeastern England","the frame or body of ship","remove the hulls from; "hull the berries""
hullabaloo,"disturbance usually in protest"
hullabaloos,"disturbance usually in protest"
hulled
huller
hullers
hulling
hullo,"an expression of greeting; "every morning they exchanged polite hellos""
hulloa
hulloaed
hulloaing
hulloas
hulloed
hulloes
hulloing
hullos,"an expression of greeting; "every morning they exchanged polite hellos""
hulls,"dry outer covering of a fruit or seed or nut","persistent enlarged calyx at base of e.g. a strawberry or raspberry","United States naval officer who commanded the `Constitution' during the War of 1812 and won a series of brilliant victories against the British (1773-1843)","United States diplomat who did the groundwork for creating the United Nations (1871-1955)","a large fishing port in northeastern England","the frame or body of ship","remove the hulls from; "hull the berries""
hum,"the state of being or appearing to be actively engaged in an activity; "they manifested all the busyness of a pack of beavers"; "there is a constant hum of military preparation"","an Islamic fundamentalist group in Pakistan that fought the Soviet Union in Afghanistan in the 1980s; now operates as a terrorist organization primarily in Kashmir and seeks Kashmir's accession by Pakistan","a humming noise; "the hum of distant traffic"","sing with closed lips; "She hummed a melody"","be noisy with activity; "This office is buzzing with activity"","sound with a monotonous hum","make a low continuous sound; "The refrigerator is humming""
human,"any living or extinct member of the family Hominidae characterized by superior intelligence, articulate speech, and erect carriage","characteristic of humanity; "human nature"","relating to a person; "the experiment was conducted on 6 monkeys and 2 human subjects"","having human form or attributes as opposed to those of animals or divine beings; "human beings"; "the human body"; "human kindness"; "human frailty""
humane,"pertaining to or concerned with the humanities; "humanistic studies"; "a humane education"","marked or motivated by concern with the alleviation of suffering","showing evidence of moral and intellectual advancement"
humanely,"in a humane manner; "let's treat the prisoners of war humanely""
humaneness,"the quality of compassion or consideration for others (people or animals)"
humanenesses
humaner
humanest
humanise,"make more humane; "The mayor tried to humanize life in the big city""
humanised
humanises,"make more humane; "The mayor tried to humanize life in the big city""
humanising
humanism,"the doctrine that people's duty is to promote human welfare","the doctrine emphasizing a person's capacity for self-realization through reason; rejects religion and the supernatural","the cultural movement of the Renaissance; based on classical studies"
humanisms,"the doctrine that people's duty is to promote human welfare","the doctrine emphasizing a person's capacity for self-realization through reason; rejects religion and the supernatural","the cultural movement of the Renaissance; based on classical studies"
humanist,"a classical scholar or student of the liberal arts","an advocate of the principles of humanism; someone concerned with the interests and welfare of humans","of or pertaining to Renaissance humanism; "the humanistic revival of learning"","of or pertaining to a philosophy asserting human dignity and man's capacity for fulfillment through reason and scientific method and often rejecting religion; "the humanist belief in continuous emergent evolution"- Wendell Thomas","pertaining to or concerned with the humanities; "humanistic studies"; "a humane education"","marked by humanistic values and devotion to human welfare; "a humane physician"; "released the prisoner for humanitarian reasons"; "respect and humanistic regard for all members of our species""
humanistic,"of or pertaining to a philosophy asserting human dignity and man's capacity for fulfillment through reason and scientific method and often rejecting religion; "the humanist belief in continuous emergent evolution"- Wendell Thomas","of or pertaining to Renaissance humanism; "the humanistic revival of learning"","pertaining to or concerned with the humanities; "humanistic studies"; "a humane education"","marked by humanistic values and devotion to human welfare; "a humane physician"; "released the prisoner for humanitarian reasons"; "respect and humanistic regard for all members of our species""
humanists,"a classical scholar or student of the liberal arts","an advocate of the principles of humanism; someone concerned with the interests and welfare of humans","of or pertaining to Renaissance humanism; "the humanistic revival of learning"","of or pertaining to a philosophy asserting human dignity and man's capacity for fulfillment through reason and scientific method and often rejecting religion; "the humanist belief in continuous emergent evolution"- Wendell Thomas","pertaining to or concerned with the humanities; "humanistic studies"; "a humane education"","marked by humanistic values and devotion to human welfare; "a humane physician"; "released the prisoner for humanitarian reasons"; "respect and humanistic regard for all members of our species""
humanitarian,"someone devoted to the promotion of human welfare and to social reforms","an advocate of the principles of humanism; someone concerned with the interests and welfare of humans","marked by humanistic values and devotion to human welfare; "a humane physician"; "released the prisoner for humanitarian reasons"; "respect and humanistic regard for all members of our species"","of or relating to or characteristic of humanitarianism; "humanitarian aid""
humanitarianism,"the doctrine that people's duty is to promote human welfare"
humanitarianisms,"the doctrine that people's duty is to promote human welfare"
humanitarians,"someone devoted to the promotion of human welfare and to social reforms","an advocate of the principles of humanism; someone concerned with the interests and welfare of humans","marked by humanistic values and devotion to human welfare; "a humane physician"; "released the prisoner for humanitarian reasons"; "respect and humanistic regard for all members of our species"","of or relating to or characteristic of humanitarianism; "humanitarian aid""
humanities,"studies intended to provide general knowledge and intellectual skills (rather than occupational or professional skills); "the college of arts and sciences""
humanity,"the quality of being humane","the quality of being human; "he feared the speedy decline of all manhood"","all of the living human inhabitants of the earth; "all the world loves a lover"; "she always used `humankind' because `mankind' seemed to slight the women""
humanization,"the act of making more human"
humanizations,"the act of making more human"
humanize,"make more humane; "The mayor tried to humanize life in the big city""
humanized
humanizes,"make more humane; "The mayor tried to humanize life in the big city""
humanizing
humankind,"all of the living human inhabitants of the earth; "all the world loves a lover"; "she always used `humankind' because `mankind' seemed to slight the women""
humankinds,"all of the living human inhabitants of the earth; "all the world loves a lover"; "she always used `humankind' because `mankind' seemed to slight the women""
humanly,"in the manner of human beings; "humanly possible""
humanness,"the quality of being human; "he feared the speedy decline of all manhood""
humannesses
humanoid,"an automaton that resembles a human being"
humanoids,"an automaton that resembles a human being"
humans,"all of the living human inhabitants of the earth; "all the world loves a lover"; "she always used `humankind' because `mankind' seemed to slight the women"","characteristic of humanity; "human nature"","relating to a person; "the experiment was conducted on 6 monkeys and 2 human subjects"","having human form or attributes as opposed to those of animals or divine beings; "human beings"; "the human body"; "human kindness"; "human frailty""
humate,"material that is high in humic acids"
humates,"material that is high in humic acids"
humble,"cause to be unpretentious; "This experience will humble him"","cause to feel shame; hurt the pride of; "He humiliated his colleague by criticising him in front of the boss"","low or inferior in station or quality; "a humble cottage"; "a lowly parish priest"; "a modest man of the people"; "small beginnings"","marked by meekness or modesty; not arrogant or prideful; "a humble apology"; "essentially humble...and self-effacing, he achieved the highest formal honors and distinctions"- B.K.Malinowski","used of unskilled work (especially domestic work)","of low birth or station (`base' is archaic in this sense); "baseborn wretches with dirty faces"; "of humble (or lowly) birth""
humbled,"subdued or brought low in condition or status; "brought low"; "a broken man"; "his broken spirit""
humbleness,"the state of being humble and unimportant","a humble feeling; "he was filled with humility at the sight of the Pope"","a disposition to be humble; a lack of false pride; "not everyone regards humility as a virtue""
humblenesses
humbler
humblers
humbles,"cause to be unpretentious; "This experience will humble him"","cause to feel shame; hurt the pride of; "He humiliated his colleague by criticising him in front of the boss"","low or inferior in station or quality; "a humble cottage"; "a lowly parish priest"; "a modest man of the people"; "small beginnings"","marked by meekness or modesty; not arrogant or prideful; "a humble apology"; "essentially humble...and self-effacing, he achieved the highest formal honors and distinctions"- B.K.Malinowski","used of unskilled work (especially domestic work)","of low birth or station (`base' is archaic in this sense); "baseborn wretches with dirty faces"; "of humble (or lowly) birth""
humblest
humbling,"causing awareness of your shortcomings; "golf is a humbling game""
humbly,"in a humble manner; "he humbly lowered his head"","in a miserly manner; "they lived meanly and without ostentation""
humbug,"pretentious or silly talk or writing","communication (written or spoken) intended to deceive","something intended to deceive; deliberate trickery intended to gain an advantage","trick or deceive"
humbugged,"trick or deceive"
humbugging,"trick or deceive"
humbugs,"pretentious or silly talk or writing","communication (written or spoken) intended to deceive","something intended to deceive; deliberate trickery intended to gain an advantage","trick or deceive"
humdrum,"the quality of wearisome constancy, routine, and lack of variety; "he had never grown accustomed to the monotony of his work"; "he was sick of the humdrum of his fellow prisoners"; "he hated the sameness of the food the college served"","not challenging; dull and lacking excitement; "an unglamorous job greasing engines"","tediously repetitious or lacking in variety; "a humdrum existence; all work and no play"; "nothing is so monotonous as the sea""
humdrums,"the quality of wearisome constancy, routine, and lack of variety; "he had never grown accustomed to the monotony of his work"; "he was sick of the humdrum of his fellow prisoners"; "he hated the sameness of the food the college served"","not challenging; dull and lacking excitement; "an unglamorous job greasing engines"","tediously repetitious or lacking in variety; "a humdrum existence; all work and no play"; "nothing is so monotonous as the sea""
humeral
humerals
humeri,"bone extending from the shoulder to the elbow"
humerus,"bone extending from the shoulder to the elbow"
humic,"of or relating to or derived from humus; "humic acid""
humid,"containing or characterized by a great deal of water vapor; "humid air"; "humid weather""
humidification
humidifications
humidified,"make (more) humid; "We have a machine that humidifies the air in the house""
humidifier
humidifiers
humidifies
humidify,"make (more) humid; "We have a machine that humidifies the air in the house""
humidifying
humidities
humidity,"wetness in the atmosphere"
humidly
humidor
humidors
humified,"converted to humus; "humified soil""
humiliate,"cause to feel shame; hurt the pride of; "He humiliated his colleague by criticising him in front of the boss""
humiliated,"subdued or brought low in condition or status; "brought low"; "a broken man"; "his broken spirit"","made to feel uncomfortable because of shame or wounded pride; "too embarrassed to say hello to his drunken father on the street"; "humiliated that his wife had to go out to work"; "felt mortified by the comparison with her sister""
humiliates,"cause to feel shame; hurt the pride of; "He humiliated his colleague by criticising him in front of the boss""
humiliating,"causing awareness of your shortcomings; "golf is a humbling game""
humiliatingly,"in a humiliating manner; "the painting was reproduced humiliatingly small""
humiliation,"state of disgrace or loss of self-respect","strong feelings of embarrassment","an instance in which you are caused to lose your prestige or self-respect; "he had to undergo one humiliation after another"","depriving one of self-esteem"
humiliations,"state of disgrace or loss of self-respect","strong feelings of embarrassment","an instance in which you are caused to lose your prestige or self-respect; "he had to undergo one humiliation after another"","depriving one of self-esteem"
humilities
humility,"a disposition to be humble; a lack of false pride; "not everyone regards humility as a virtue"","a humble feeling; "he was filled with humility at the sight of the Pope""
hummable
hummed,"sing with closed lips; "She hummed a melody"","be noisy with activity; "This office is buzzing with activity"","sound with a monotonous hum","make a low continuous sound; "The refrigerator is humming""
hummer,"a singer who produces a tune without opening the lips or forming words","(baseball) a pitch thrown with maximum velocity; "he swung late on the fastball"; "he showed batters nothing but smoke""
hummers,"a singer who produces a tune without opening the lips or forming words","(baseball) a pitch thrown with maximum velocity; "he swung late on the fastball"; "he showed batters nothing but smoke""
humming,"a humming noise; "the hum of distant traffic"","the act of singing with closed lips","sing with closed lips; "She hummed a melody"","be noisy with activity; "This office is buzzing with activity"","sound with a monotonous hum","make a low continuous sound; "The refrigerator is humming""
hummingbird,"tiny American bird having brilliant iridescent plumage and long slender bills; wings are specialized for vibrating flight"
hummingbirds,"tiny American bird having brilliant iridescent plumage and long slender bills; wings are specialized for vibrating flight"
hummock,"a small natural hill"
hummocks,"a small natural hill"
hummocky
humor,"a message whose ingenuity or verbal skill or incongruity has the power to evoke laughter","the trait of appreciating (and being able to express) the humorous; "she didn't appreciate my humor"; "you can't survive in the army without a sense of humor"","a characteristic (habitual or relatively temporary) state of feeling; "whether he praised or cursed me depended on his temper at the time"; "he was in a bad humor"","the quality of being funny; "I fail to see the humor in it"","(Middle Ages) one of the four fluids in the body whose balance was believed to determine your emotional and physical state; "the humors are blood and phlegm and yellow and black bile"","the liquid parts of the body","put into a good mood"
humoral,"of or relating to bodily fluids"
humored
humorful
humoring,"the act of indulging or gratifying a desire"
humorist,"someone who acts speaks or writes in an amusing way"
humorists,"someone who acts speaks or writes in an amusing way"
humorless,"lacking humor; "it was a humorless wink; a wink of warning"- Truman Capote"
humorlessly,"in a humorless manner; "he reacted rather humorlessly to these rumors""
humorlessness
humorlessnesses
humorous,"full of or characterized by humor; "humorous stories"; "humorous cartoons"; "in a humorous vein""
humorously,"in a humorous manner; "Dickens had humorously suggested a special service of intercession at St. Paul's Cathedral""
humorousness,"the trait of merry joking"
humorousnesses
humors,"a message whose ingenuity or verbal skill or incongruity has the power to evoke laughter","the trait of appreciating (and being able to express) the humorous; "she didn't appreciate my humor"; "you can't survive in the army without a sense of humor"","a characteristic (habitual or relatively temporary) state of feeling; "whether he praised or cursed me depended on his temper at the time"; "he was in a bad humor"","the quality of being funny; "I fail to see the humor in it"","(Middle Ages) one of the four fluids in the body whose balance was believed to determine your emotional and physical state; "the humors are blood and phlegm and yellow and black bile"","the liquid parts of the body","put into a good mood"
humour,"a characteristic (habitual or relatively temporary) state of feeling; "whether he praised or cursed me depended on his temper at the time"; "he was in a bad humor"","a message whose ingenuity or verbal skill or incongruity has the power to evoke laughter","(Middle Ages) one of the four fluids in the body whose balance was believed to determine your emotional and physical state; "the humors are blood and phlegm and yellow and black bile"","the liquid parts of the body","the quality of being funny; "I fail to see the humor in it"","the trait of appreciating (and being able to express) the humorous; "she didn't appreciate my humor"; "you can't survive in the army without a sense of humor"","put into a good mood"
humoured
humouring
humours,"a characteristic (habitual or relatively temporary) state of feeling; "whether he praised or cursed me depended on his temper at the time"; "he was in a bad humor"","a message whose ingenuity or verbal skill or incongruity has the power to evoke laughter","(Middle Ages) one of the four fluids in the body whose balance was believed to determine your emotional and physical state; "the humors are blood and phlegm and yellow and black bile"","the liquid parts of the body","the quality of being funny; "I fail to see the humor in it"","the trait of appreciating (and being able to express) the humorous; "she didn't appreciate my humor"; "you can't survive in the army without a sense of humor"","put into a good mood"
hump,"something that bulges out or is protuberant or projects from its surroundings; "the gun in his pocket made an obvious bulge"; "the hump of a camel"; "he stood on the rocky prominence"; "the occipital protuberance was well developed"; "the bony excrescence between its horns"","round one's back by bending forward and drawing the shoulders forward","have sexual intercourse with; "This student sleeps with everyone in her dorm"; "Adam knew Eve"; "Were you ever intimate with this man?""
humpback,"an abnormal backward curve to the vertebral column","a person whose back is hunched because of abnormal curvature of the upper spine","large whalebone whale with long flippers noted for arching or humping its back as it dives"
humpbacked,"characteristic of or suffering from kyphosis, an abnormality of the vertebral column"
humpbacks,"an abnormal backward curve to the vertebral column","a person whose back is hunched because of abnormal curvature of the upper spine","large whalebone whale with long flippers noted for arching or humping its back as it dives"
humped,"characteristic of or suffering from kyphosis, an abnormality of the vertebral column"
humph
humphed
humphing
humphs
humpier
humpiest
humping
humpless
humps,"something that bulges out or is protuberant or projects from its surroundings; "the gun in his pocket made an obvious bulge"; "the hump of a camel"; "he stood on the rocky prominence"; "the occipital protuberance was well developed"; "the bony excrescence between its horns"","round one's back by bending forward and drawing the shoulders forward","have sexual intercourse with; "This student sleeps with everyone in her dorm"; "Adam knew Eve"; "Were you ever intimate with this man?""
humpy
hums,"the state of being or appearing to be actively engaged in an activity; "they manifested all the busyness of a pack of beavers"; "there is a constant hum of military preparation"","an Islamic fundamentalist group in Pakistan that fought the Soviet Union in Afghanistan in the 1980s; now operates as a terrorist organization primarily in Kashmir and seeks Kashmir's accession by Pakistan","a humming noise; "the hum of distant traffic"","sing with closed lips; "She hummed a melody"","be noisy with activity; "This office is buzzing with activity"","sound with a monotonous hum","make a low continuous sound; "The refrigerator is humming""
humus,"partially decomposed organic matter; the organic component of soil","a thick spread made from mashed chickpeas, tahini, lemon juice and garlic; used especially as a dip for pita; originated in the Middle East"
humuses
hun,"a member of a nomadic people who invaded Europe in the 4th century","offensive term for a person of German descent"
hunch,"an impression that something might be the case; "he had an intuition that something had gone wrong"","the act of bending yourself into a humped position","round one's back by bending forward and drawing the shoulders forward"
hunchback,"an abnormal backward curve to the vertebral column","a person whose back is hunched because of abnormal curvature of the upper spine"
hunchbacked,"characteristic of or suffering from kyphosis, an abnormality of the vertebral column"
hunchbacks,"an abnormal backward curve to the vertebral column","a person whose back is hunched because of abnormal curvature of the upper spine"
hunched,"having the back and shoulders rounded; not erect; "a little oldish misshapen stooping woman""
hunches
hunching
hundred,"ten 10s","being ten more than ninety"
hundreds,"ten 10s","being ten more than ninety"
hundredth,"position 100 in a countable series of things","one part in a hundred equal parts","the ordinal number of one hundred in counting order"
hundredths,"position 100 in a countable series of things","one part in a hundred equal parts","the ordinal number of one hundred in counting order"
hung,"be suspended or hanging; "The flag hung on the wall"","cause to be hanging or suspended; "Hang that picture on the wall"","kill by hanging; "The murderer was hanged on Friday"","let drop or droop; "Hang one's head in shame"","fall or flow in a certain way; "This dress hangs well"; "Her long black hair flowed down her back"","be menacing, burdensome, or oppressive; "This worry hangs on my mind"; "The cloud of suspicion hangs over her"","give heed (to); "The children in the audience attended the recital quietly"; "She hung on his every word"; "They attended to everything he said"","be suspended or poised; "Heavy fog hung over the valley"","hold on tightly or tenaciously; "hang on to your father's hands"; "The child clung to his mother's apron"","be exhibited; "Picasso hangs in this new wing of the museum"","prevent from reaching a verdict, of a jury","decorate or furnish with something suspended; "Hang wallpaper"","be placed in position as by a hinge; "This cabinet door doesn't hang right!"","place in position as by a hinge so as to allow free movement in one direction; "hang a door"","suspend (meat) in order to get a gamey taste; "hang the venison for a few days""
hunger,"a physiological need for food; the consequence of food deprivation","strong desire for something (not food or drink); "a thirst for knowledge"; "hunger for affection"","feel the need to eat","have a craving, appetite, or great desire for","be hungry; go without food; "Let's eat--I'm starving!""
hungered
hungering
hungers,"a physiological need for food; the consequence of food deprivation","strong desire for something (not food or drink); "a thirst for knowledge"; "hunger for affection"","feel the need to eat","have a craving, appetite, or great desire for","be hungry; go without food; "Let's eat--I'm starving!""
hungrier,"feeling hunger; feeling a need or desire to eat food; "a world full of hungry people"","(usually followed by `for') extremely desirous; "athirst for knowledge"; "hungry for recognition"; "thirsty for informaton""
hungriest,"feeling hunger; feeling a need or desire to eat food; "a world full of hungry people"","(usually followed by `for') extremely desirous; "athirst for knowledge"; "hungry for recognition"; "thirsty for informaton""
hungrily,"in the manner of someone who is very hungry; "he pounced on the food hungrily""
hungry,"feeling hunger; feeling a need or desire to eat food; "a world full of hungry people"","(usually followed by `for') extremely desirous; "athirst for knowledge"; "hungry for recognition"; "thirsty for informaton""
hunk,"a well-built sexually attractive man","a large piece of something without definite shape; "a hunk of bread"; "a lump of coal""
hunker,"sit on one's heels; "In some cultures, the women give birth while squatting"; "The children hunkered down to protect themselves from the sandstorm""
hunkered
hunkering
hunkers,"sit on one's heels; "In some cultures, the women give birth while squatting"; "The children hunkered down to protect themselves from the sandstorm""
hunkies
hunks,"a well-built sexually attractive man","a large piece of something without definite shape; "a hunk of bread"; "a lump of coal""
hunky
hunnish
huns,"a member of a nomadic people who invaded Europe in the 4th century","offensive term for a person of German descent"
hunt,"Englishman and Pre-Raphaelite painter (1827-1910)","United States architect (1827-1895)","British writer who defended the Romanticism of Keats and Shelley (1784-1859)","an association of huntsmen who hunt for sport","an instance of searching for something; "the hunt for submarines"","the activity of looking thoroughly in order to find something or someone","the work of finding and killing or capturing animals for food or pelts","the pursuit and killing or capture of wild animals regarded as a sport","pursue for food or sport (as of wild animals); "Goering often hunted wild boars in Poland"; "The dogs are running deer"; "The Duke hunted in these woods"","pursue or chase relentlessly; "The hunters traced the deer into the woods"; "the detectives hounded the suspect until they found him"","chase away, with as with force; "They hunted the unwanted immigrants out of the neighborhood"","yaw back and forth about a flight path; "the plane's nose yawed"","oscillate about a desired speed, position, or state to an undesirable extent; "The oscillator hunts about the correct frequency"","seek, search for; "She hunted for her reading glasses but was unable to locate them"","search (an area) for prey; "The King used to hunt these forests""
huntable
hunted,"reflecting the fear or terror of one who is hunted; "the hopeless hunted look on the prisoner's face"; "a glitter of apprehension in her hunted eyes""
huntedly
hunter,"someone who hunts game","a person who searches for something; "a treasure hunter"","a constellation on the equator to the east of Taurus; contains Betelgeuse and Rigel","a watch with a hinged metal lid to protect the crystal"
hunters,"someone who hunts game","a person who searches for something; "a treasure hunter"","a constellation on the equator to the east of Taurus; contains Betelgeuse and Rigel","a watch with a hinged metal lid to protect the crystal"
hunting,"the pursuit and killing or capture of wild animals regarded as a sport","the activity of looking thoroughly in order to find something or someone","the work of finding and killing or capturing animals for food or pelts"
huntings,"the pursuit and killing or capture of wild animals regarded as a sport","the activity of looking thoroughly in order to find something or someone","the work of finding and killing or capturing animals for food or pelts"
huntington,"United States physician who first described Huntington's chorea","American revolutionary leader who signed the Declaration of Independence and was president of the Continental Congress (1731-1796)","United States railroad executive who built the western section of the first United States transcontinental railroad (1821-1900)","a city of western West Virginia on the Ohio river at the mouth of the Kanawha"
huntress,"a woman hunter"
huntresses
hunts,"Englishman and Pre-Raphaelite painter (1827-1910)","United States architect (1827-1895)","British writer who defended the Romanticism of Keats and Shelley (1784-1859)","an association of huntsmen who hunt for sport","an instance of searching for something; "the hunt for submarines"","the activity of looking thoroughly in order to find something or someone","the work of finding and killing or capturing animals for food or pelts","the pursuit and killing or capture of wild animals regarded as a sport","pursue for food or sport (as of wild animals); "Goering often hunted wild boars in Poland"; "The dogs are running deer"; "The Duke hunted in these woods"","pursue or chase relentlessly; "The hunters traced the deer into the woods"; "the detectives hounded the suspect until they found him"","chase away, with as with force; "They hunted the unwanted immigrants out of the neighborhood"","yaw back and forth about a flight path; "the plane's nose yawed"","oscillate about a desired speed, position, or state to an undesirable extent; "The oscillator hunts about the correct frequency"","seek, search for; "She hunted for her reading glasses but was unable to locate them"","search (an area) for prey; "The King used to hunt these forests""
huntsman,"someone who hunts game"
huntsmen
hup
hurdies
hurdle,"a light movable barrier that competitors must leap over in certain races","an obstacle that you are expected to overcome; "the last hurdle before graduation"","the act of jumping over an obstacle","jump a hurdle"
hurdled
hurdler,"an athlete who runs the hurdles"
hurdlers,"an athlete who runs the hurdles"
hurdles,"a footrace in which contestants must negotiate a series of hurdles","jump a hurdle"
hurdling,"a footrace in which contestants must negotiate a series of hurdles"
hurds
hurl,"a violent throw","throw forcefully","make a thrusting forward movement","utter with force; utter vehemently; "hurl insults"; "throw accusations at someone""
hurled
hurler,"(baseball) the person who does the pitching; "our pitcher has a sore arm""
hurlers,"(baseball) the person who does the pitching; "our pitcher has a sore arm""
hurley
hurleys
hurlies
hurling,"a traditional Irish game resembling hockey; played by two teams of 15 players each"
hurlings,"a traditional Irish game resembling hockey; played by two teams of 15 players each"
hurls,"a violent throw","throw forcefully","make a thrusting forward movement","utter with force; utter vehemently; "hurl insults"; "throw accusations at someone""
hurly
hurrah,"a victory cheer; "let's give the team a big hurrah"","shout `hurrah!'"
hurrahed
hurrahing
hurrahs,"a victory cheer; "let's give the team a big hurrah"","shout `hurrah!'"
hurray
hurrayed
hurraying
hurrays
hurricane,"a severe tropical cyclone usually with heavy rains and winds moving a 73-136 knots (12 on the Beaufort scale)"
hurricanes,"a severe tropical cyclone usually with heavy rains and winds moving a 73-136 knots (12 on the Beaufort scale)"
hurried,"move very fast; "The runner zipped past us at breakneck speed"","act or move at high speed; "We have to rush!"; "hurry--it's late!"","urge to an unnatural speed; "Don't rush me, please!"","moving rapidly or performed quickly or in great haste; "a hurried trip to the store"; "the hurried life of a city"; "a hurried job""
hurrier
hurriers
hurries
hurry,"a condition of urgency making it necessary to hurry; "in a hurry to lock the door"","overly eager speed (and possible carelessness); "he soon regretted his haste"","the act of moving hurriedly and in a careless manner; "in his haste to leave he forgot his book"","move very fast; "The runner zipped past us at breakneck speed"","act or move at high speed; "We have to rush!"; "hurry--it's late!"","urge to an unnatural speed; "Don't rush me, please!""
hurrying,"changing location rapidly","moving with great haste; "affection for this hurrying driving...little man"; "lashed the scurrying horses""
